Rank,model,ConsensusScore,Score Document,Score Reference,Score Reference Document,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
21,gpt-4o,34.12,0.0,0.0,0.0,0.6066446889674446,0.4924923165694848,0.5137301775702788,0.8554509152645797,0.5551014248968077,0.7588700672916552,0.6481542160884691,0.6816162540893966,0.7581654407701904
22,pe_gpt-4o-mini,34.01,0.0,0.0,0.0,0.6084355201284432,0.5239116410074757,0.5418810316073902,0.8445508292399712,0.513594657090308,0.7588259359130194,0.6598974898136373,0.6733530731314636,0.7577253373578964
23,qwen3-235b-a22b,33.98,0.0,0.0,0.0,0.6113973684440163,0.5065248001947285,0.5330422360558438,0.848348073181758,0.5478704427751075,0.7542712858303412,0.644061644191636,0.6729896172347949,0.7530966837906463
24,pe_llama-3.1-405b-instruct,33.81,0.0,0.0,0.0,0.6095898290194208,0.5207049108780077,0.541998433466742,0.8337450876427153,0.5223030409529633,0.7477637919742185,0.6515841613840168,0.6712020450360175,0.7469153988629599
25,llama3.1-8b-f1,33.75,0.0,0.0,0.0,0.6288343275672864,0.5306603197679055,0.56688056676423,0.8639632110482899,0.544029291120093,0.7390043540098127,0.6559105361131963,0.6569315838012193,0.7381936111043683
26,claude-3-5-sonnet,33.71,0.0,0.0,0.0,0.5907198219168641,0.47616393767131104,0.49503634169274663,0.8494480296893825,0.5324270570453892,0.7579552596074536,0.6395105341363987,0.6739268016387221,0.7568697129147742
27,pe_deepseek-r1-32b,33.56,0.0,0.0,0.0,0.6010369550062369,0.507487144837546,0.5346539882461113,0.8506000485048879,0.5016027168677749,0.752884519070432,0.6398038856756624,0.6597032597549596,0.752133214002906
28,pe_llama-3.3-70b-instruct,33.54,0.0,0.0,0.0,0.5969573616825676,0.5124178477361122,0.5352905011342813,0.8382975543551229,0.4920196219361266,0.7454622323955168,0.6414333484130875,0.6700694327340441,0.7445693776765904
29,mistral-large-latest,33.51,0.0,0.0,0.0,0.6025769806123135,0.5017691127685848,0.5235452353022582,0.8445090163924778,0.5306806364173058,0.7411031494650603,0.6315225260252685,0.6671015272121467,0.7398047832810118
30,gpt-4o-mini,33.25,0.0,0.0,0.0,0.6118437461941924,0.5191859816837813,0.5346023474343302,0.8385909180913598,0.5451918159986708,0.7242330305955772,0.6203565872619906,0.6588987008132011,0.7230364966726343
31,Gemini-1.5-pro,33.13,0.0,0.0,0.0,0.6089425061398673,0.511240231515557,0.5364691222743463,0.838423064506369,0.5398336846945696,0.7277661430471073,0.6236929130217462,0.6511470619245165,0.7267661953757086
32,gpt-4.1-mini,32.8,0.0,0.0,0.0,0.5839781847318744,0.45674281741307565,0.4964774653413224,0.8513462014320858,0.5215423331723862,0.7367947705290787,0.6088193971219225,0.6472086786998219,0.7356079084577452
33,pe_llama-3.1-8b-instruct,32.78,0.0,0.0,0.0,0.6003875677971335,0.5166301454019859,0.5337138143549404,0.8278738054408504,0.5135285844221298,0.7182698306523774,0.6260591141404815,0.6482925088693088,0.7176540663499694
34,codestral-22b-instruct-v0.1,32.56,0.0,0.0,0.0,0.6082647499868784,0.518733211484617,0.5389632194088516,0.8364463579131461,0.5291122895722715,0.6996634069259925,0.6093679885541674,0.6454171165273169,0.6990399938162918
35,gemma-2-27b-it,32.32,0.0,0.0,0.0,0.5902997041162868,0.5004198276073775,0.5194601436436435,0.8337583405829819,0.4977565830625173,0.7106341851887186,0.6080211857235641,0.6379678978247021,0.70974459280435
36,gpt-4.1-nano,32.04,0.0,0.0,0.0,0.5831768371670863,0.4720694077482632,0.5057155363993701,0.8361130086143066,0.509005474337778,0.7095318506970487,0.5934355244930577,0.6295145833747335,0.7083746839645838
37,gemma-2-9b-it,31.52,0.0,0.0,0.0,0.5755642833202638,0.48968443352464963,0.5112334512818334,0.8198847298507039,0.47165059705524065,0.6889665551200426,0.5911909591450829,0.626809160527834,0.6884195319897396
38,mixtral-8x22b-instruct-v0.1,31.35,0.0,0.0,0.0,0.5886799049793805,0.5196331122032593,0.5426033736165469,0.795341095018332,0.48733811751075634,0.6677654561740852,0.6008576771664427,0.6245650570674924,0.6673518312235549
39,o4-mini,30.07,0.0,0.0,0.0,0.48560938261977543,0.3236753420260028,0.3445519848730082,0.8152429573792079,0.44916332463225567,0.7136052256481609,0.5515376874097001,0.6048158381024588,0.7114151585909939
40,gemma-3-1b-it,29.78,0.0,0.0,0.0,0.5399360696186205,0.4642241386862797,0.48961676602766546,0.7790070765840685,0.38768061090195827,0.6438625318636245,0.5637403411450491,0.6028638113383482,0.6431893631201785
41,mistral-nemo-12b-instruct,29.75,0.0,0.0,0.0,0.5516197107194676,0.44380151851332666,0.4696130332873237,0.7888314647057244,0.4552132185283584,0.6489288376646914,0.5525439621754302,0.5842189553540647,0.648390129652638
42,o3,29.69,0.0,0.0,0.0,0.4837833753306313,0.3271742925135591,0.35630260018033205,0.8225945659977302,0.41925812106227633,0.7100830911695811,0.5456216121010596,0.5873400375861397,0.7086222198273427
43,gemma-2-2b-it,29.66,0.0,0.0,0.0,0.542239802521119,0.4594529446494006,0.48473219251279126,0.7859880443689011,0.4289821069847556,0.6416223690018431,0.5562999533891274,0.5954619784087873,0.6406602125713576
44,Gemini-2.5-pro,29.43,0.0,0.0,0.0,0.528211938997065,0.37402059598744386,0.44364901707177334,0.8235655252247336,0.4618086961356818,0.6697238426603573,0.5373839505933046,0.5677274595018633,0.6680729398000976
45,mixtral-8x7b-instruct-v0.1,28.43,0.0,0.0,0.0,0.5081556888628919,0.41609928594031725,0.459454715002294,0.7314808193462421,0.41578401359408645,0.6255327197616706,0.5362735492473382,0.5720848430870222,0.6245613938327281
46,mamba-codestral-7b-v0.1,26.03,0.0,0.0,0.0,0.4740758764967524,0.38663603679223285,0.412767284201557,0.7230362618508703,0.3640600015737222,0.5680419348451359,0.49220985720358224,0.5197117565371968,0.5675025029321066
47,phi-3-medium-128k-instruct,18.5,0.0,0.0,0.0,0.37326915551549805,0.23822766647155635,0.2606245914500174,0.5458772177102802,0.25642795451094647,0.39130702962348923,0.30853789808088644,0.3454097047012908,0.3904893895894445
48,gpt-4o-mini-f3,17.5,0.0,0.0,0.0,0.3752172593208145,0.31199457267927844,0.3150273999602227,0.3444130794546502,0.30394378911067527,0.3391779962703796,0.32803381377404267,0.33563183818221065,0.3391201548926799
49,pe_llama4_scout,4.17,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.00012612498947218236,0.0,0.00012612498947218236,0.00012612498947218236
