Test Model,System,Round,Score Document,Score Reference,Score Reference Document
phi-3-mini-128k-instruct,uazbus,first,0,20,25
phi-3-mini-128k-instruct,uazbus,second,22,57,69
phi-3-mini-128k-instruct,uazbus,third,37,12,37
phi-3-mini-128k-instruct,handler,first,25,10,7
phi-3-mini-128k-instruct,handler,second,67,75,70
phi-3-mini-128k-instruct,handler,third,52,25,20
phi-3-mini-128k-instruct,beam,first,25,15,25
phi-3-mini-128k-instruct,beam,second,40,20,25
phi-3-mini-128k-instruct,beam,third,62,22,22
phi-3-mini-128k-instruct,particles,first,10,15,7
phi-3-mini-128k-instruct,particles,second,42,32,42
phi-3-mini-128k-instruct,particles,third,42,58,30
phi-3-mini-128k-instruct,m113,first,5,10,10
phi-3-mini-128k-instruct,m113,second,22,47,12
phi-3-mini-128k-instruct,m113,third,27,39,32
phi-3-mini-128k-instruct,sedan,first,5,10,10
phi-3-mini-128k-instruct,sedan,second,9,14,27
phi-3-mini-128k-instruct,sedan,third,84,12,37
phi-3-mini-128k-instruct,viper,first,20,10,15
phi-3-mini-128k-instruct,viper,second,12,50,37
phi-3-mini-128k-instruct,viper,third,67,12,40
phi-3-mini-128k-instruct,lidar,first,10,5,0
phi-3-mini-128k-instruct,lidar,second,7,20,12
phi-3-mini-128k-instruct,lidar,third,15,0,0
phi-3-mini-128k-instruct,rigid_highway,first,20,25,27
phi-3-mini-128k-instruct,rigid_highway,second,88,57,57
phi-3-mini-128k-instruct,rigid_highway,third,12,75,72
phi-3-mini-128k-instruct,pendulum,first,0,25,20
phi-3-mini-128k-instruct,pendulum,second,88,37,25
phi-3-mini-128k-instruct,pendulum,third,74,30,2
phi-3-mini-128k-instruct,hmmwv,first,0,20,12
phi-3-mini-128k-instruct,hmmwv,second,12,25,35
phi-3-mini-128k-instruct,hmmwv,third,62,57,54
phi-3-mini-128k-instruct,turtlebot,first,0,5,20
phi-3-mini-128k-instruct,turtlebot,second,71,62,67
phi-3-mini-128k-instruct,turtlebot,third,2,0,10
phi-3-mini-128k-instruct,mass_spring_damper,first,0,15,20
phi-3-mini-128k-instruct,mass_spring_damper,second,24,27,2
phi-3-mini-128k-instruct,mass_spring_damper,third,84,32,24
phi-3-mini-128k-instruct,tablecloth,first,20,5,5
phi-3-mini-128k-instruct,tablecloth,second,27,40,32
phi-3-mini-128k-instruct,tablecloth,third,20,15,12
phi-3-mini-128k-instruct,kraz,first,10,0,10
phi-3-mini-128k-instruct,kraz,second,14,47,70
phi-3-mini-128k-instruct,kraz,third,25,0,22
phi-3-mini-128k-instruct,camera,first,15,0,25
phi-3-mini-128k-instruct,camera,second,2,10,15
phi-3-mini-128k-instruct,camera,third,0,0,30
phi-3-mini-128k-instruct,buckling,first,0,10,10
phi-3-mini-128k-instruct,buckling,second,0,40,0
phi-3-mini-128k-instruct,buckling,third,15,2,2
phi-3-mini-128k-instruct,gator,first,5,25,15
phi-3-mini-128k-instruct,gator,second,2,27,32
phi-3-mini-128k-instruct,gator,third,38,80,80
phi-3-mini-128k-instruct,slider_crank,first,30,10,15
phi-3-mini-128k-instruct,slider_crank,second,39,44,45
phi-3-mini-128k-instruct,slider_crank,third,84,64,0
phi-3-mini-128k-instruct,feda,first,20,20,27
phi-3-mini-128k-instruct,feda,second,22,27,39
phi-3-mini-128k-instruct,feda,third,15,0,35
llama-3.3-70b-instruct,scm,first,10,0,27
llama-3.3-70b-instruct,scm,second,88,54,45
llama-3.3-70b-instruct,scm,third,12,0,12
llama-3.3-70b-instruct,citybus,first,57,20,27
llama-3.3-70b-instruct,citybus,second,77,32,57
llama-3.3-70b-instruct,citybus,third,49,75,82
llama-3.3-70b-instruct,gps_imu,first,12,10,17
llama-3.3-70b-instruct,gps_imu,second,22,42,62
llama-3.3-70b-instruct,gps_imu,third,37,69,72
llama-3.3-70b-instruct,rotor,first,37,20,27
llama-3.3-70b-instruct,rotor,second,64,60,54
llama-3.3-70b-instruct,rotor,third,12,50,67
llama-3.3-70b-instruct,rigid_multipatches,first,37,0,25
llama-3.3-70b-instruct,rigid_multipatches,second,42,37,37
llama-3.3-70b-instruct,rigid_multipatches,third,12,88,69
llama-3.3-70b-instruct,cable,first,20,0,20
llama-3.3-70b-instruct,cable,second,49,78,82
llama-3.3-70b-instruct,cable,third,49,37,35
llama-3.3-70b-instruct,sensros,first,40,2,0
llama-3.3-70b-instruct,sensros,second,60,48,29
llama-3.3-70b-instruct,sensros,third,44,75,67
llama-3.3-70b-instruct,scm_hill,first,67,0,2
llama-3.3-70b-instruct,scm_hill,second,12,49,30
llama-3.3-70b-instruct,scm_hill,third,37,39,44
llama-3.3-70b-instruct,veh_app,first,30,25,37
llama-3.3-70b-instruct,veh_app,second,17,0,32
llama-3.3-70b-instruct,veh_app,third,12,22,54
llama-3.3-70b-instruct,gear,first,19,29,15
llama-3.3-70b-instruct,gear,second,22,88,80
llama-3.3-70b-instruct,gear,third,32,54,37
llama-3.3-70b-instruct,art,first,27,17,17
llama-3.3-70b-instruct,art,second,77,67,72
llama-3.3-70b-instruct,art,third,12,90,90
llama-3.3-70b-instruct,man,first,20,2,12
llama-3.3-70b-instruct,man,second,47,34,27
llama-3.3-70b-instruct,man,third,32,29,27
llama-3.3-70b-instruct,curiosity,first,17,12,15
llama-3.3-70b-instruct,curiosity,second,79,44,45
llama-3.3-70b-instruct,curiosity,third,88,64,50
llama-3.3-70b-instruct,vehros,first,35,0,25
llama-3.3-70b-instruct,vehros,second,35,0,44
llama-3.3-70b-instruct,vehros,third,87,12,30
llama-3.3-70b-instruct,uazbus,first,39,0,0
llama-3.3-70b-instruct,uazbus,second,42,67,67
llama-3.3-70b-instruct,uazbus,third,60,42,47
llama-3.3-70b-instruct,handler,first,27,0,10
llama-3.3-70b-instruct,handler,second,70,75,70
llama-3.3-70b-instruct,handler,third,85,0,37
llama-3.3-70b-instruct,beam,first,12,7,17
llama-3.3-70b-instruct,beam,second,12,82,77
llama-3.3-70b-instruct,beam,third,37,72,77
llama-3.3-70b-instruct,particles,first,78,27,17
llama-3.3-70b-instruct,particles,second,49,57,75
llama-3.3-70b-instruct,particles,third,42,42,57
llama-3.3-70b-instruct,m113,first,45,0,22
llama-3.3-70b-instruct,m113,second,22,32,37
llama-3.3-70b-instruct,m113,third,44,55,40
llama-3.3-70b-instruct,sedan,first,25,0,17
llama-3.3-70b-instruct,sedan,second,12,40,47
llama-3.3-70b-instruct,sedan,third,37,35,12
llama-3.3-70b-instruct,viper,first,20,20,20
llama-3.3-70b-instruct,viper,second,49,82,67
llama-3.3-70b-instruct,viper,third,83,39,34
llama-3.3-70b-instruct,lidar,first,60,25,17
llama-3.3-70b-instruct,lidar,second,30,12,32
llama-3.3-70b-instruct,lidar,third,50,2,25
llama-3.3-70b-instruct,rigid_highway,first,84,12,30
llama-3.3-70b-instruct,rigid_highway,second,12,92,57
llama-3.3-70b-instruct,rigid_highway,third,32,77,67
llama-3.3-70b-instruct,pendulum,first,62,0,20
llama-3.3-70b-instruct,pendulum,second,45,42,67
llama-3.3-70b-instruct,pendulum,third,82,64,73
llama-3.3-70b-instruct,hmmwv,first,37,0,17
llama-3.3-70b-instruct,hmmwv,second,34,12,25
llama-3.3-70b-instruct,hmmwv,third,10,75,44
llama-3.3-70b-instruct,turtlebot,first,72,10,37
llama-3.3-70b-instruct,turtlebot,second,52,56,71
llama-3.3-70b-instruct,turtlebot,third,37,14,32
llama-3.3-70b-instruct,mass_spring_damper,first,40,32,27
llama-3.3-70b-instruct,mass_spring_damper,second,54,54,37
llama-3.3-70b-instruct,mass_spring_damper,third,80,43,65
llama-3.3-70b-instruct,tablecloth,first,57,2,0
llama-3.3-70b-instruct,tablecloth,second,12,56,71
llama-3.3-70b-instruct,tablecloth,third,37,63,44
llama-3.3-70b-instruct,kraz,first,52,0,27
llama-3.3-70b-instruct,kraz,second,12,70,75
llama-3.3-70b-instruct,kraz,third,39,25,25
llama-3.3-70b-instruct,camera,first,62,25,25
llama-3.3-70b-instruct,camera,second,92,54,42
llama-3.3-70b-instruct,camera,third,65,55,42
llama-3.3-70b-instruct,buckling,first,52,52,22
llama-3.3-70b-instruct,buckling,second,62,77,69
llama-3.3-70b-instruct,buckling,third,22,17,12
llama-3.3-70b-instruct,gator,first,0,22,25
llama-3.3-70b-instruct,gator,second,52,2,59
llama-3.3-70b-instruct,gator,third,47,75,72
llama-3.3-70b-instruct,slider_crank,first,67,19,15
llama-3.3-70b-instruct,slider_crank,second,74,69,52
llama-3.3-70b-instruct,slider_crank,third,64,57,50
llama-3.3-70b-instruct,feda,first,15,2,24
llama-3.3-70b-instruct,feda,second,12,27,49
llama-3.3-70b-instruct,feda,third,12,2,37
phi-3-medium-128k-instruct,scm,first,10,0,15
phi-3-medium-128k-instruct,scm,second,0,0,10
phi-3-medium-128k-instruct,scm,third,10,2,0
phi-3-medium-128k-instruct,citybus,first,0,15,10
phi-3-medium-128k-instruct,citybus,second,24,58,59
phi-3-medium-128k-instruct,citybus,third,12,57,65
phi-3-medium-128k-instruct,gps_imu,first,20,2,10
phi-3-medium-128k-instruct,gps_imu,second,0,5,7
phi-3-medium-128k-instruct,gps_imu,third,5,40,37
phi-3-medium-128k-instruct,rotor,first,25,0,7
phi-3-medium-128k-instruct,rotor,second,20,5,0
phi-3-medium-128k-instruct,rotor,third,0,10,10
phi-3-medium-128k-instruct,rigid_multipatches,first,7,20,5
phi-3-medium-128k-instruct,rigid_multipatches,second,60,35,27
phi-3-medium-128k-instruct,rigid_multipatches,third,22,27,37
phi-3-medium-128k-instruct,cable,first,20,12,30
phi-3-medium-128k-instruct,cable,second,47,78,78
phi-3-medium-128k-instruct,cable,third,45,7,0
phi-3-medium-128k-instruct,sensros,first,27,12,25
phi-3-medium-128k-instruct,sensros,second,0,0,0
phi-3-medium-128k-instruct,sensros,third,0,0,0
phi-3-medium-128k-instruct,scm_hill,first,22,10,15
phi-3-medium-128k-instruct,scm_hill,second,10,10,0
phi-3-medium-128k-instruct,scm_hill,third,15,7,0
phi-3-medium-128k-instruct,veh_app,first,22,0,7
phi-3-medium-128k-instruct,veh_app,second,0,2,0
phi-3-medium-128k-instruct,veh_app,third,5,45,10
phi-3-medium-128k-instruct,gear,first,98,5,10
phi-3-medium-128k-instruct,gear,second,45,45,20
phi-3-medium-128k-instruct,gear,third,0,0,10
phi-3-medium-128k-instruct,art,first,0,0,5
phi-3-medium-128k-instruct,art,second,48,88,88
phi-3-medium-128k-instruct,art,third,72,90,80
phi-3-medium-128k-instruct,man,first,7,20,0
phi-3-medium-128k-instruct,man,second,12,60,47
phi-3-medium-128k-instruct,man,third,27,25,37
