Test Model,System,Round,Score Document,Score Reference,Score Reference Document
pe_deepseek-r1-32b,vehros,third,45,12,35
pe_deepseek-r1-32b,uazbus,first,67,15,7
pe_deepseek-r1-32b,uazbus,second,22,59,69
pe_deepseek-r1-32b,uazbus,third,24,25,32
pe_deepseek-r1-32b,handler,first,64,34,12
pe_deepseek-r1-32b,handler,second,37,65,70
pe_deepseek-r1-32b,handler,third,85,25,30
pe_deepseek-r1-32b,beam,first,80,96,27
pe_deepseek-r1-32b,beam,second,83,58,77
pe_deepseek-r1-32b,beam,third,17,69,77
pe_deepseek-r1-32b,particles,first,7,0,17
pe_deepseek-r1-32b,particles,second,34,70,68
pe_deepseek-r1-32b,particles,third,72,35,54
pe_deepseek-r1-32b,m113,first,70,0,15
pe_deepseek-r1-32b,m113,second,49,0,0
pe_deepseek-r1-32b,sedan,first,51,17,30
pe_deepseek-r1-32b,sedan,second,15,20,32
pe_deepseek-r1-32b,sedan,third,84,20,20
pe_deepseek-r1-32b,viper,first,42,0,93
pe_deepseek-r1-32b,viper,second,84,72,82
pe_deepseek-r1-32b,viper,third,82,34,37
pe_deepseek-r1-32b,lidar,first,39,7,2
pe_deepseek-r1-32b,lidar,second,2,12,32
pe_deepseek-r1-32b,lidar,third,12,15,12
pe_deepseek-r1-32b,rigid_highway,first,37,25,32
pe_deepseek-r1-32b,rigid_highway,second,53,87,74
pe_deepseek-r1-32b,rigid_highway,third,12,82,77
pe_deepseek-r1-32b,pendulum,first,57,4,22
pe_deepseek-r1-32b,pendulum,second,62,52,47
pe_deepseek-r1-32b,pendulum,third,47,47,14
pe_deepseek-r1-32b,hmmwv,first,54,0,0
pe_deepseek-r1-32b,hmmwv,second,57,7,40
pe_deepseek-r1-32b,hmmwv,third,67,57,52
pe_deepseek-r1-32b,turtlebot,first,60,0,27
pe_deepseek-r1-32b,turtlebot,second,47,70,62
pe_deepseek-r1-32b,turtlebot,third,60,20,30
pe_deepseek-r1-32b,mass_spring_damper,first,59,11,15
pe_deepseek-r1-32b,mass_spring_damper,second,34,50,49
pe_deepseek-r1-32b,mass_spring_damper,third,44,37,34
pe_deepseek-r1-32b,tablecloth,first,59,0,30
pe_deepseek-r1-32b,tablecloth,second,52,54,69
pe_deepseek-r1-32b,tablecloth,third,69,62,55
pe_deepseek-r1-32b,kraz,first,54,25,30
pe_deepseek-r1-32b,kraz,second,12,12,17
pe_deepseek-r1-32b,kraz,third,12,25,27
pe_deepseek-r1-32b,camera,first,69,25,15
pe_deepseek-r1-32b,camera,second,12,55,59
pe_deepseek-r1-32b,camera,third,27,25,25
pe_deepseek-r1-32b,buckling,first,2,10,2
pe_deepseek-r1-32b,buckling,second,84,69,64
pe_deepseek-r1-32b,buckling,third,50,7,34
pe_deepseek-r1-32b,gator,first,32,0,25
pe_deepseek-r1-32b,gator,second,16,14,37
pe_deepseek-r1-32b,gator,third,91,77,72
pe_deepseek-r1-32b,slider_crank,first,52,54,54
pe_deepseek-r1-32b,slider_crank,second,59,67,69
pe_deepseek-r1-32b,slider_crank,third,84,59,54
pe_deepseek-r1-32b,feda,first,47,20,30
pe_deepseek-r1-32b,feda,second,58,37,42
pe_deepseek-r1-32b,feda,third,83,40,37
llama3.1-8b-f1,scm,first,84,0,27
llama3.1-8b-f1,scm,second,12,39,47
llama3.1-8b-f1,scm,third,14,0,22
llama3.1-8b-f1,citybus,first,12,0,17
llama3.1-8b-f1,citybus,second,12,62,67
llama3.1-8b-f1,citybus,third,57,90,74
llama3.1-8b-f1,gps_imu,first,44,20,12
llama3.1-8b-f1,gps_imu,second,12,37,67
llama3.1-8b-f1,gps_imu,third,54,70,77
llama3.1-8b-f1,rotor,first,0,34,27
llama3.1-8b-f1,rotor,second,64,73,62
llama3.1-8b-f1,rotor,third,62,24,37
llama3.1-8b-f1,rigid_multipatches,first,77,25,25
llama3.1-8b-f1,rigid_multipatches,second,34,32,52
llama3.1-8b-f1,rigid_multipatches,third,29,77,74
llama3.1-8b-f1,cable,first,42,25,10
llama3.1-8b-f1,cable,second,95,62,77
llama3.1-8b-f1,cable,third,62,20,25
llama3.1-8b-f1,sensros,first,4,57,29
llama3.1-8b-f1,sensros,second,12,17,35
llama3.1-8b-f1,sensros,third,44,95,80
llama3.1-8b-f1,scm_hill,first,32,20,17
llama3.1-8b-f1,scm_hill,second,24,0,29
llama3.1-8b-f1,scm_hill,third,74,12,39
llama3.1-8b-f1,veh_app,first,27,0,14
llama3.1-8b-f1,veh_app,second,2,10,39
llama3.1-8b-f1,veh_app,third,20,39,34
llama3.1-8b-f1,gear,first,76,21,20
llama3.1-8b-f1,gear,second,62,50,80
llama3.1-8b-f1,gear,third,64,42,47
llama3.1-8b-f1,art,first,20,20,17
llama3.1-8b-f1,art,second,32,100,79
llama3.1-8b-f1,art,third,64,90,90
llama3.1-8b-f1,man,first,14,12,30
llama3.1-8b-f1,man,second,37,12,45
llama3.1-8b-f1,man,third,12,14,34
llama3.1-8b-f1,curiosity,first,32,27,27
llama3.1-8b-f1,curiosity,second,22,37,37
llama3.1-8b-f1,vehros,first,24,20,22
llama3.1-8b-f1,vehros,second,12,12,10
llama3.1-8b-f1,vehros,third,72,27,25
llama3.1-8b-f1,uazbus,first,39,0,30
llama3.1-8b-f1,uazbus,second,59,59,60
llama3.1-8b-f1,uazbus,third,14,80,47
llama3.1-8b-f1,handler,first,12,32,17
llama3.1-8b-f1,handler,second,65,80,70
llama3.1-8b-f1,handler,third,42,7,27
llama3.1-8b-f1,beam,first,14,9,19
llama3.1-8b-f1,beam,second,67,47,57
llama3.1-8b-f1,beam,third,32,65,62
llama3.1-8b-f1,particles,first,0,17,49
llama3.1-8b-f1,particles,second,29,32,37
llama3.1-8b-f1,particles,third,22,24,24
llama3.1-8b-f1,m113,first,44,30,20
llama3.1-8b-f1,m113,second,12,20,12
llama3.1-8b-f1,m113,third,1,37,42
llama3.1-8b-f1,sedan,first,12,30,20
llama3.1-8b-f1,sedan,second,12,15,32
llama3.1-8b-f1,sedan,third,12,0,27
llama3.1-8b-f1,viper,first,29,27,32
llama3.1-8b-f1,viper,second,52,77,67
llama3.1-8b-f1,viper,third,72,37,27
llama3.1-8b-f1,lidar,first,2,37,32
llama3.1-8b-f1,lidar,second,12,27,32
llama3.1-8b-f1,lidar,third,7,0,17
llama3.1-8b-f1,rigid_highway,first,12,12,12
llama3.1-8b-f1,rigid_highway,second,7,55,52
llama3.1-8b-f1,rigid_highway,third,7,72,78
llama3.1-8b-f1,pendulum,first,27,0,22
llama3.1-8b-f1,pendulum,second,77,20,32
llama3.1-8b-f1,pendulum,third,22,0,17
llama3.1-8b-f1,hmmwv,first,2,22,27
llama3.1-8b-f1,hmmwv,second,64,25,27
llama3.1-8b-f1,hmmwv,third,12,55,34
llama3.1-8b-f1,turtlebot,first,69,42,37
llama3.1-8b-f1,turtlebot,second,59,70,68
llama3.1-8b-f1,turtlebot,third,83,12,24
llama3.1-8b-f1,mass_spring_damper,first,32,57,42
llama3.1-8b-f1,mass_spring_damper,second,63,52,40
llama3.1-8b-f1,mass_spring_damper,third,88,34,42
llama3.1-8b-f1,tablecloth,first,29,49,39
llama3.1-8b-f1,tablecloth,second,70,31,39
llama3.1-8b-f1,tablecloth,third,22,12,55
llama3.1-8b-f1,kraz,first,12,0,20
llama3.1-8b-f1,kraz,second,14,49,59
llama3.1-8b-f1,kraz,third,7,0,25
llama3.1-8b-f1,camera,first,24,17,37
llama3.1-8b-f1,camera,second,42,62,52
llama3.1-8b-f1,camera,third,68,32,42
llama3.1-8b-f1,buckling,first,12,12,7
llama3.1-8b-f1,buckling,second,67,74,72
llama3.1-8b-f1,buckling,third,12,0,32
llama3.1-8b-f1,gator,first,12,14,27
llama3.1-8b-f1,gator,second,30,42,52
llama3.1-8b-f1,gator,third,15,80,77
llama3.1-8b-f1,slider_crank,first,37,19,0
llama3.1-8b-f1,slider_crank,second,72,47,54
llama3.1-8b-f1,slider_crank,third,54,27,49
llama3.1-8b-f1,feda,first,24,0,14
llama3.1-8b-f1,feda,second,22,17,32
llama3.1-8b-f1,feda,third,12,17,42
gpt-4o-mini-f1,scm,first,27,0,0
gpt-4o-mini-f1,scm,second,12,60,34
gpt-4o-mini-f1,scm,third,32,20,62
gpt-4o-mini-f1,citybus,first,27,57,54
gpt-4o-mini-f1,citybus,second,12,91,77
gpt-4o-mini-f1,citybus,third,12,93,78
gpt-4o-mini-f1,gps_imu,first,67,52,52
gpt-4o-mini-f1,gps_imu,second,77,87,82
gpt-4o-mini-f1,gps_imu,third,17,78,78
gpt-4o-mini-f1,rotor,first,12,0,27
gpt-4o-mini-f1,rotor,second,18,75,75
gpt-4o-mini-f1,rotor,third,52,63,57
gpt-4o-mini-f1,rigid_multipatches,first,68,20,27
gpt-4o-mini-f1,rigid_multipatches,second,27,67,70
gpt-4o-mini-f1,rigid_multipatches,third,19,59,62
gpt-4o-mini-f1,cable,first,27,20,20
gpt-4o-mini-f1,cable,second,30,88,93
gpt-4o-mini-f1,cable,third,12,32,32
gpt-4o-mini-f1,sensros,first,64,0,2
gpt-4o-mini-f1,sensros,second,22,78,68
gpt-4o-mini-f1,sensros,third,37,60,70
gpt-4o-mini-f1,scm_hill,first,32,0,14
gpt-4o-mini-f1,scm_hill,second,9,17,31
gpt-4o-mini-f1,scm_hill,third,47,78,90
gpt-4o-mini-f1,veh_app,first,2,15,7
gpt-4o-mini-f1,veh_app,second,83,32,64
gpt-4o-mini-f1,veh_app,third,30,49,49
gpt-4o-mini-f1,gear,first,14,12,12
gpt-4o-mini-f1,gear,second,64,81,87
gpt-4o-mini-f1,gear,third,64,47,62
gpt-4o-mini-f1,art,first,12,34,44
gpt-4o-mini-f1,art,second,59,93,90
gpt-4o-mini-f1,art,third,37,74,90
gpt-4o-mini-f1,man,first,19,12,57
gpt-4o-mini-f1,man,second,17,70,69
gpt-4o-mini-f1,man,third,12,47,59
gpt-4o-mini-f1,curiosity,first,29,27,27
gpt-4o-mini-f1,curiosity,second,42,70,75
gpt-4o-mini-f1,curiosity,third,32,59,65
gpt-4o-mini-f1,vehros,first,32,0,25
gpt-4o-mini-f1,vehros,second,93,50,40
gpt-4o-mini-f1,vehros,third,60,37,27
gpt-4o-mini-f1,uazbus,first,70,93,78
gpt-4o-mini-f1,uazbus,second,75,80,75
gpt-4o-mini-f1,uazbus,third,17,83,69
gpt-4o-mini-f1,handler,first,40,12,15
gpt-4o-mini-f1,handler,second,62,80,80
gpt-4o-mini-f1,handler,third,42,65,47
gpt-4o-mini-f1,beam,first,82,30,14
gpt-4o-mini-f1,beam,second,14,78,67
gpt-4o-mini-f1,beam,third,52,73,80
gpt-4o-mini-f1,particles,first,53,27,17
gpt-4o-mini-f1,particles,second,67,70,70
gpt-4o-mini-f1,particles,third,57,77,68
gpt-4o-mini-f1,m113,first,14,22,0
gpt-4o-mini-f1,m113,second,12,42,47
gpt-4o-mini-f1,m113,third,22,62,42
gpt-4o-mini-f1,sedan,first,12,52,52
gpt-4o-mini-f1,sedan,second,12,57,72
gpt-4o-mini-f1,sedan,third,14,12,25
gpt-4o-mini-f1,viper,first,37,0,7
gpt-4o-mini-f1,viper,second,84,83,83
gpt-4o-mini-f1,viper,third,90,29,47
gpt-4o-mini-f1,lidar,first,20,0,25
gpt-4o-mini-f1,lidar,second,12,50,40
gpt-4o-mini-f1,lidar,third,25,0,25
gpt-4o-mini-f1,rigid_highway,first,48,52,82
gpt-4o-mini-f1,rigid_highway,second,12,82,85
gpt-4o-mini-f1,rigid_highway,third,14,83,82
gpt-4o-mini-f1,pendulum,first,22,5,22
gpt-4o-mini-f1,pendulum,second,52,80,80
gpt-4o-mini-f1,pendulum,third,73,90,96
gpt-4o-mini-f1,hmmwv,first,12,90,82
gpt-4o-mini-f1,hmmwv,second,12,22,25
gpt-4o-mini-f1,hmmwv,third,24,49,27
gpt-4o-mini-f1,turtlebot,first,37,0,42
gpt-4o-mini-f1,turtlebot,second,64,92,92
gpt-4o-mini-f1,turtlebot,third,22,12,32
gpt-4o-mini-f1,mass_spring_damper,first,14,15,17
gpt-4o-mini-f1,mass_spring_damper,second,22,75,68
gpt-4o-mini-f1,mass_spring_damper,third,69,82,77
gpt-4o-mini-f1,tablecloth,first,62,12,30
gpt-4o-mini-f1,tablecloth,second,65,56,42
gpt-4o-mini-f1,tablecloth,third,65,62,65
gpt-4o-mini-f1,kraz,first,90,47,34
gpt-4o-mini-f1,kraz,second,12,75,77
gpt-4o-mini-f1,kraz,third,12,7,20
gpt-4o-mini-f1,camera,first,22,22,15
gpt-4o-mini-f1,camera,second,12,59,60
gpt-4o-mini-f1,camera,third,17,45,64
gpt-4o-mini-f1,buckling,first,47,27,27
gpt-4o-mini-f1,buckling,second,77,82,74
gpt-4o-mini-f1,buckling,third,47,2,37
gpt-4o-mini-f1,gator,first,12,90,85
gpt-4o-mini-f1,gator,second,12,12,34
gpt-4o-mini-f1,gator,third,54,87,90
gpt-4o-mini-f1,slider_crank,first,59,0,22
gpt-4o-mini-f1,slider_crank,second,67,77,83
gpt-4o-mini-f1,slider_crank,third,44,73,67
gpt-4o-mini-f1,feda,first,30,87,85
gpt-4o-mini-f1,feda,second,49,52,67
gpt-4o-mini-f1,feda,third,12,69,49
pe_llama4_scout,scm,first,84,0,20
pe_llama4_scout,scm,second,12,64,29
pe_llama4_scout,scm,third,60,20,35
pe_llama4_scout,citybus,first,84,20,15
pe_llama4_scout,citybus,second,19,67,62
pe_llama4_scout,citybus,third,57,63,70
pe_llama4_scout,gps_imu,first,39,0,25
pe_llama4_scout,gps_imu,second,24,47,12
pe_llama4_scout,gps_imu,third,73,79,72
pe_llama4_scout,rotor,first,50,0,0
pe_llama4_scout,rotor,second,29,69,77
pe_llama4_scout,rotor,third,70,65,68
pe_llama4_scout,rigid_multipatches,first,52,0,25
pe_llama4_scout,rigid_multipatches,second,87,14,29
pe_llama4_scout,rigid_multipatches,third,72,60,57
pe_llama4_scout,cable,first,84,27,25
pe_llama4_scout,cable,second,85,82,73
pe_llama4_scout,cable,third,65,17,47
pe_llama4_scout,sensros,first,34,15,7
pe_llama4_scout,sensros,second,15,37,29
pe_llama4_scout,sensros,third,22,72,78
pe_llama4_scout,scm_hill,first,73,20,25
pe_llama4_scout,scm_hill,second,20,0,25
pe_llama4_scout,scm_hill,third,12,12,39
pe_llama4_scout,veh_app,first,83,0,9
pe_llama4_scout,veh_app,second,12,12,45
pe_llama4_scout,veh_app,third,20,12,12
pe_llama4_scout,gear,first,84,27,19
pe_llama4_scout,gear,second,69,87,67
pe_llama4_scout,gear,third,67,57,44
pe_llama4_scout,art,first,37,25,25
pe_llama4_scout,art,second,77,100,90
pe_llama4_scout,art,third,59,90,79
pe_llama4_scout,man,first,29,22,27
pe_llama4_scout,man,second,52,52,34
pe_llama4_scout,man,third,37,32,30
pe_llama4_scout,curiosity,first,79,20,17
pe_llama4_scout,curiosity,second,84,49,47
pe_llama4_scout,curiosity,third,79,42,44
pe_llama4_scout,vehros,first,35,2,20
pe_llama4_scout,vehros,second,79,40,35
pe_llama4_scout,vehros,third,47,30,47
pe_llama4_scout,uazbus,first,90,17,15
pe_llama4_scout,uazbus,second,47,72,67
pe_llama4_scout,uazbus,third,7,32,52
pe_llama4_scout,handler,first,83,9,27
pe_llama4_scout,handler,second,40,60,70
pe_llama4_scout,handler,third,87,25,30
pe_llama4_scout,beam,first,87,0,34
pe_llama4_scout,beam,second,12,34,19
pe_llama4_scout,beam,third,74,77,70
pe_llama4_scout,particles,first,32,25,25
pe_llama4_scout,particles,second,27,52,62
pe_llama4_scout,particles,third,52,38,48
pe_llama4_scout,m113,first,40,0,15
pe_llama4_scout,m113,second,12,44,32
pe_llama4_scout,m113,third,34,47,37
pe_llama4_scout,sedan,first,12,0,29
pe_llama4_scout,sedan,second,12,12,42
pe_llama4_scout,sedan,third,91,0,25
pe_llama4_scout,viper,first,22,0,5
pe_llama4_scout,viper,second,54,62,87
pe_llama4_scout,viper,third,82,34,20
pe_llama4_scout,lidar,first,30,20,10
pe_llama4_scout,lidar,second,62,30,37
pe_llama4_scout,lidar,third,24,27,32
pe_llama4_scout,rigid_highway,first,29,0,30
pe_llama4_scout,rigid_highway,second,24,42,62
pe_llama4_scout,rigid_highway,third,69,85,80
pe_llama4_scout,pendulum,first,47,10,10
pe_llama4_scout,pendulum,second,32,22,62
pe_llama4_scout,pendulum,third,58,27,40
pe_llama4_scout,hmmwv,first,64,0,17
pe_llama4_scout,hmmwv,second,14,37,27
pe_llama4_scout,hmmwv,third,19,59,59
pe_llama4_scout,turtlebot,first,37,0,22
pe_llama4_scout,turtlebot,second,72,56,56
pe_llama4_scout,turtlebot,third,80,37,32
pe_llama4_scout,mass_spring_damper,first,29,30,22
pe_llama4_scout,mass_spring_damper,second,47,42,39
pe_llama4_scout,mass_spring_damper,third,59,32,50
pe_llama4_scout,tablecloth,first,25,12,30
pe_llama4_scout,tablecloth,second,12,49,71
pe_llama4_scout,tablecloth,third,12,62,62
pe_llama4_scout,kraz,first,67,0,25
pe_llama4_scout,kraz,second,10,55,59
pe_llama4_scout,kraz,third,22,12,32
pe_llama4_scout,camera,first,22,0,30
pe_llama4_scout,camera,second,35,42,37
pe_llama4_scout,camera,third,88,29,37
pe_llama4_scout,buckling,first,37,15,12
pe_llama4_scout,buckling,second,81,74,69
pe_llama4_scout,buckling,third,39,7,32
pe_llama4_scout,gator,first,82,12,15
pe_llama4_scout,gator,second,64,12,37
pe_llama4_scout,gator,third,42,72,74
pe_llama4_scout,slider_crank,first,73,24,37
pe_llama4_scout,slider_crank,second,25,69,34
pe_llama4_scout,slider_crank,third,84,82,72
pe_llama4_scout,feda,first,29,15,25
pe_llama4_scout,feda,second,12,62,34
pe_llama4_scout,feda,third,17,25,22
gpt-4o-mini-f3,scm,first,87,90,80
gpt-4o-mini-f3,scm,second,12,12,32
gpt-4o-mini-f3,scm,third,12,22,27
gpt-4o-mini-f3,citybus,first,12,88,79
gpt-4o-mini-f3,citybus,second,32,67,72
gpt-4o-mini-f3,citybus,third,52,88,85
gpt-4o-mini-f3,gps_imu,first,69,59,67
gpt-4o-mini-f3,gps_imu,second,50,80,80
gpt-4o-mini-f3,gps_imu,third,32,72,72
gpt-4o-mini-f3,rotor,first,50,17,7
gpt-4o-mini-f3,rotor,second,65,80,93
gpt-4o-mini-f3,rotor,third,34,82,90
gpt-4o-mini-f3,rigid_multipatches,first,37,70,77
gpt-4o-mini-f3,rigid_multipatches,second,17,88,65
gpt-4o-mini-f3,rigid_multipatches,third,52,72,67
gpt-4o-mini-f3,cable,first,65,83,82
gpt-4o-mini-f3,cable,second,80,77,85
gpt-4o-mini-f3,cable,third,79,19,12
gpt-4o-mini-f3,sensros,first,59,60,82
gpt-4o-mini-f3,sensros,second,12,90,80
gpt-4o-mini-f3,sensros,third,47,80,82
gpt-4o-mini-f3,scm_hill,first,12,37,45
gpt-4o-mini-f3,scm_hill,second,15,22,49
gpt-4o-mini-f3,scm_hill,third,67,50,79
gpt-4o-mini-f3,veh_app,first,15,80,82
gpt-4o-mini-f3,veh_app,second,25,74,79
gpt-4o-mini-f3,veh_app,third,12,62,72
gpt-4o-mini-f3,gear,first,29,47,59
gpt-4o-mini-f3,gear,second,62,78,80
gpt-4o-mini-f3,gear,third,34,15,27
gpt-4o-mini-f3,art,first,12,90,90
gpt-4o-mini-f3,art,second,12,90,83
gpt-4o-mini-f3,art,third,88,80,77
gpt-4o-mini-f3,man,first,37,87,87
gpt-4o-mini-f3,man,second,59,85,90
gpt-4o-mini-f3,man,third,52,47,90
gpt-4o-mini-f3,curiosity,first,17,72,80
gpt-4o-mini-f3,curiosity,second,57,88,75
