Rank,model,ConsensusScore,Score Document,Score Reference,Score Reference Document,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
12,pe_llama-3.1-405b-instruct,46.3572,41.833333333333336,34.970588235294116,40.872549019607845,0.6094551177870275,0.5205744243742331,0.5417570746340554,0.8336521313788197,0.5222289976237471,0.7476960224576874,0.6514946704159743,0.6711357838118388,0.7468476293464287
13,llama-3.3-70b-instruct,45.7474,41.86274509803921,33.72549019607843,41.07843137254902,0.603381759179647,0.5219375231562815,0.5404747832439278,0.8406239089203789,0.5006868998293722,0.7354549619928703,0.6242420071043117,0.6584652203628663,0.7346774672472313
14,gpt-4.1,45.7406,55.49,34.37,40.12,0.6021567719756339,0.48628132526300494,0.5224100585400951,0.8616398057584561,0.528491976772352,0.7722160062866298,0.644957585221033,0.6732982937413725,0.7709414966512416
15,Gemini-1.5-pro,45.5178,,,,0.6089425595029084,0.5113637107444583,0.5363775187288621,0.8383298101650879,0.5398952768045978,0.7277058768586067,0.6236322512648979,0.6511570528414529,0.726706051126531
16,pe_deepseek-r1-32b,45.2522,46.31,35.19,40.24,0.6009404608125434,0.5073602397825484,0.5344247915397351,0.8505614438061796,0.5016114465530829,0.7528447746827196,0.6397195587507721,0.659667511786064,0.7520934696151936
17,llama4_scout,45.1307,37.85294117647059,33.77450980392157,40.8235294117647,0.60742903014548,0.51318771226223,0.5330486777641198,0.840968664019068,0.5327071449678749,0.7220155190792081,0.6100620968920709,0.6439116255704275,0.7205836152751497
18,gpt-4.1-mini,45.0451,54.2970297029703,31.92079207920792,41.53465346534654,0.584038033949109,0.45663312011853335,0.496262884060684,0.8513057164293399,0.5221464936192514,0.7367559701703159,0.6087367642951385,0.6471272341596265,0.7355691080989823
19,llama3.1-8b-f1,44.923,34.56435643564357,33.08910891089109,38.78217821782178,0.6284215078149427,0.5307192563964762,0.5667013771989321,0.8639727285732995,0.5424887475224354,0.7389916969012532,0.6558741116072442,0.6568915767048427,0.7381809539958089
20,pe_llama-3.3-70b-instruct,44.9062,48.554455445544555,35.37623762376238,40.12871287128713,0.5968099644737087,0.5121233492083925,0.5350102634161201,0.8382091622968981,0.49209316140479675,0.7454414820435721,0.6413651451966548,0.6699983758232173,0.7445486273246458
21,llama-3.1-405b-instruct,44.0383,38.029411764705884,33.088235294117645,39.03921568627451,0.6184089822751746,0.5309733999412163,0.548480878205708,0.8275303686394326,0.5568473607457141,0.7201384143814291,0.6247383449120992,0.6568536614717172,0.719571379573585
22,deepseek-r1,43.7289,53.801980198019805,32.59405940594059,37.93069306930693,0.6070115663162159,0.49504377473476335,0.5144150535515519,0.8547989122420334,0.54418068159926,0.7714827690394789,0.6527713620317326,0.6812517289401326,0.7700531471349992
23,o3,43.606,66.9009900990099,37.20792079207921,46.46534653465346,0.4836621514420755,0.32706801433391675,0.35613437662347314,0.822512136290657,0.41913015695162775,0.7099960098386978,0.5455405524323401,0.5872619495220949,0.7085355126651618
24,pe_llama-3.1-70b-instruct,43.595,43.693069306930695,34.87128712871287,39.9009900990099,,,,,,,,,
25,llama3.1-8b-f2,42.9613,33.18627450980392,32.01960784313726,39.59803921568628,,,,,,,,,
26,mistral-large-latest,42.3736,44.24752475247525,33.34653465346535,37.65346534653465,0.6023978740694815,0.5015846920387746,0.5232436776636655,0.8444672783275322,0.5304919266793264,0.7410384543474929,0.6314122532731595,0.6670133353925712,0.7397402091955909
27,Gemini,42.141,42.705882352941174,32.94117647058823,39.205882352941174,,,,,,,,,
28,gpt-4.1-nano,42.0225,38.306930693069305,31.0,39.51485148514851,0.5828120101547705,0.47208840739973496,0.5055047667033495,0.8360201901099988,0.5078307548373712,0.7095200698485185,0.5933359319971179,0.6294586019978106,0.7083631347076013
29,pe_llama-3.1-8b-instruct,41.8333,37.22549019607843,33.18627450980392,39.05882352941177,,,,,,,,,
30,codestral-22b-instruct-v0.1,41.7765,39.21782178217822,32.46534653465346,37.99009900990099,0.608047265409009,0.5186687224034037,0.5387942196104604,0.8363528973342048,0.5285693007193395,0.6995933205923431,0.6093002345271842,0.6454232453643445,0.6989699074826424
31,pe_llama4_scout,41.7308,48.254901960784316,34.068627450980394,39.009803921568626,,,,,,,,,
32,deepseek-r1-32b,41.3279,34.0,33.3,39.09,0.5860972282071727,0.4857152848631264,0.5070777431174133,0.8307969448857372,0.5109950183937867,0.6964085690665092,0.5840239926700483,0.6224322529279228,0.6956383464754089
33,pe_llama4_maverick,40.9515,43.53921568627451,31.735294117647058,38.63725490196079,,,,,,,,,
34,mixtral-8x22b-instruct-v0.1,40.8646,36.86274509803921,33.78431372549019,38.88235294117647,0.5886789137541727,0.5195072604026535,0.5423599639932738,0.795300090867745,0.487744418184391,0.6676964325329104,0.6007672577613842,0.6245223188505056,0.6672828075823803
35,gemma-2-27b-it,40.4,36.549019607843135,29.264705882352942,37.38235294117647,0.5902415443129141,0.500289786794781,0.5193438966626276,0.833667219104983,0.4978613531206375,0.7105631694845677,0.607952839527627,0.6378991282585957,0.7096735771001991
36,Gemini-2.5-pro,39.7573,61.81188118811881,31.02970297029703,41.73267326732673,0.5280497536627342,0.37384382972686014,0.44337716387463966,0.8235259803740064,0.4616481191068033,0.6697084799259727,0.5372831023261971,0.5676696105120453,0.6680578203373146
37,o4-mini,39.3949,54.02970297029703,34.663366336633665,42.07920792079208,0.485455624651091,0.3233581442974848,0.3442505932294398,0.8151580508116045,0.44925178869720755,0.7135619947299688,0.5514502779663165,0.6047250290996792,0.7113720569189956
38,llama-3.1-70b-instruct,39.3817,39.71287128712871,33.415841584158414,39.59405940594059,0.5399587099635121,0.5138103943979246,0.5320340049111019,0.673529853704277,0.33261744958584333,0.7101097348838488,0.6084469945562996,0.6445517175935128,0.7096205649648626
39,gpt-4o,39.2967,49.36274509803921,28.284313725490197,33.90196078431372,0.6063720818011699,0.49232620256893683,0.5134470670936429,0.8553563308541691,0.5545548051193034,0.7588055044117381,0.6480437382952463,0.6815272729739413,0.7581008778902735
40,nemotron-4-340b-instruct,38.9238,40.148514851485146,30.504950495049506,35.336633663366335,0.5979680682209453,0.4912471763103271,0.525009887339179,0.8412371557588315,0.5245741319068159,0.7194042839770802,0.6128528144871117,0.6447978643032438,0.7186665679944003
41,claude-3-5-sonnet,38.1879,52.78431372549019,25.852941176470587,33.745098039215684,0.5906252134024347,0.4759860531478625,0.49475657960740554,0.8493537892762199,0.5326005100096233,0.757912009497561,0.6394213309477778,0.6738357141190657,0.7568264628048817
42,llama-3.1-8b-instruct,37.7002,34.851485148514854,31.425742574257427,37.75247524752475,0.5711008423488186,0.4902723088155026,0.5243807052439298,0.7618962981113842,0.45883444938132084,0.6567024149456104,0.571950184102979,0.5988324741370326,0.6558799970213058
43,pe_deepseek-r1-8b,37.342,34.65686274509804,30.61764705882353,36.911764705882355,,,,,,,,,
44,gemma-2-9b-it,35.1118,29.97029702970297,29.683168316831683,33.67326732673267,0.5754466159942156,0.48949629278473245,0.5109445468260777,0.8197950762014221,0.4717466265960026,0.688900298398237,0.5911037199994821,0.6267440168925131,0.6883532752679341
45,mistral-nemo-12b-instruct,34.8723,31.813725490196077,29.745098039215687,36.42156862745098,0.5514563167354299,0.4437300449850774,0.46943437496206686,0.7887893826435308,0.4548518565079073,0.6488631711284415,0.5524813720529275,0.5841772239520754,0.6483245894270986
46,mixtral-8x7b-instruct-v0.1,33.898,30.35,34.25,37.88,0.5073337408991685,0.41569926822695885,0.4590761016962276,0.7313582108409442,0.4133974612639158,0.6254331103996036,0.5361491235556375,0.5719852337249552,0.6244617844706611
47,deepseek-r1-8b,33.4866,26.676470588235293,26.274509803921568,34.029411764705884,0.5674208911027881,0.46610114755625903,0.48755325867754984,0.7931954745754338,0.4934219188960277,0.6513595853987281,0.5595493914987469,0.5880333344141665,0.6503379148661569
48,gemma-2-2b-it,29.2138,24.613861386138613,27.603960396039604,31.07920792079208,0.5421166944750601,0.459309427683627,0.4846091611215948,0.7860001076342348,0.4287441598921561,0.641627032162132,0.5562560932159314,0.5954920830870825,0.6406648757316467
49,gemma-3-1b-it,25.4487,28.336633663366335,25.673267326732674,27.673267326732674,0.5398754479883521,0.46433857850254073,0.4896102565831741,0.779021593750001,0.3873156768431828,0.6438960413250199,0.5637769588159879,0.6028982314266833,0.6432228725815738
50,mamba-codestral-7b-v0.1,23.879,27.941176470588236,29.42156862745098,31.833333333333332,0.47348487529242733,0.38634477921078875,0.41250680200485484,0.7229327351188973,0.362351263266541,0.5679571398581402,0.49210294361562407,0.5196273709456842,0.5674177079451109
51,phi-3-mini-128k-instruct,21.5083,23.813725490196077,24.637254901960784,27.764705882352942,0.5017062511289663,0.385750903214186,0.44824757849901437,0.7606838365555524,0.40233876467848506,0.5829458583438885,0.5006090061454608,0.5341931302967574,0.582183838086
52,phi-3-medium-128k-instruct,0.0,19.653465346534652,19.84158415841584,21.96039603960396,0.3732936616361234,0.23821338918550153,0.26049783183484526,0.5458361674207097,0.25670806618424524,0.39128641868528874,0.3084675167492071,0.34541532744995906,0.3904689049146594
