Test Model,System,Round,Score Document,Score Reference,Score Reference Document
sft-task-8b-3155230,kraz,third,60.0,34.0,54.0
sft-task-8b-3155230,lidar,first,64.0,22.0,15.0
sft-task-8b-3155230,lidar,second,57.0,68.0,52.0
sft-task-8b-3155230,lidar,third,30.0,12.0,20.0
sft-task-8b-3155230,m113,first,49.0,57.0,34.0
sft-task-8b-3155230,m113,second,37.0,54.0,59.0
sft-task-8b-3155230,m113,third,59.0,74.0,69.0
sft-task-8b-3155230,man,first,55.0,5.0,10.0
sft-task-8b-3155230,man,second,59.0,62.0,57.0
sft-task-8b-3155230,man,third,29.0,49.0,54.0
sft-task-8b-3155230,mass_spring_damper,first,67.0,64.0,42.0
sft-task-8b-3155230,mass_spring_damper,second,64.0,52.0,54.0
sft-task-8b-3155230,mass_spring_damper,third,59.0,63.0,57.0
sft-task-8b-3155230,particles,first,57.0,52.0,47.0
sft-task-8b-3155230,particles,second,62.0,81.0,67.0
sft-task-8b-3155230,particles,third,63.0,32.0,67.0
sft-task-8b-3155230,pendulum,first,64.0,27.0,25.0
sft-task-8b-3155230,pendulum,second,59.0,52.0,62.0
sft-task-8b-3155230,pendulum,third,59.0,60.0,69.0
sft-task-8b-3155230,rigid_highway,first,39.0,17.0,29.0
sft-task-8b-3155230,rigid_highway,second,86.0,77.0,77.0
sft-task-8b-3155230,rigid_highway,third,64.0,77.0,75.0
sft-task-8b-3155230,rigid_multipatches,first,54.0,0.0,34.0
sft-task-8b-3155230,rigid_multipatches,second,54.0,67.0,54.0
sft-task-8b-3155230,rigid_multipatches,third,39.0,70.0,67.0
sft-task-8b-3155230,rotor,first,55.0,55.0,37.0
sft-task-8b-3155230,rotor,second,59.0,55.0,54.0
sft-task-8b-3155230,rotor,third,64.0,73.0,67.0
sft-task-8b-3155230,scm,first,54.0,27.0,42.0
sft-task-8b-3155230,scm,second,37.0,72.0,62.0
sft-task-8b-3155230,scm,third,69.0,42.0,29.0
sft-task-8b-3155230,scm_hill,first,59.0,59.0,9.0
sft-task-8b-3155230,scm_hill,second,54.0,59.0,62.0
sft-task-8b-3155230,scm_hill,third,64.0,67.0,62.0
sft-task-8b-3155230,sedan,first,0.0,5.0,10.0
sft-task-8b-3155230,sedan,second,44.0,37.0,62.0
sft-task-8b-3155230,sedan,third,32.0,67.0,69.0
sft-task-8b-3155230,sensros,first,77.0,32.0,57.0
sft-task-8b-3155230,sensros,second,59.0,55.0,44.0
sft-task-8b-3155230,sensros,third,37.0,70.0,64.0
sft-task-8b-3155230,slider_crank,first,54.0,64.0,54.0
sft-task-8b-3155230,slider_crank,second,81.0,68.0,60.0
sft-task-8b-3155230,slider_crank,third,60.0,62.0,85.0
sft-task-8b-3155230,tablecloth,first,49.0,37.0,54.0
sft-task-8b-3155230,tablecloth,second,66.0,71.0,66.0
sft-task-8b-3155230,tablecloth,third,66.0,62.0,66.0
sft-task-8b-3155230,turtlebot,first,64.0,59.0,59.0
sft-task-8b-3155230,turtlebot,second,66.0,72.0,75.0
sft-task-8b-3155230,turtlebot,third,59.0,60.0,49.0
sft-task-8b-3155230,uazbus,first,34.0,12.0,39.0
sft-task-8b-3155230,uazbus,second,29.0,65.0,73.0
sft-task-8b-3155230,uazbus,third,54.0,49.0,67.0
sft-task-8b-3155230,veh_app,first,59.0,57.0,47.0
sft-task-8b-3155230,veh_app,second,65.0,57.0,57.0
sft-task-8b-3155230,veh_app,third,52.0,54.0,42.0
sft-task-8b-3155230,vehros,first,20.0,5.0,10.0
sft-task-8b-3155230,vehros,second,40.0,64.0,72.0
sft-task-8b-3155230,vehros,third,15.0,10.0,0.0
sft-task-8b-3155230,viper,first,37.0,37.0,22.0
sft-task-8b-3155230,viper,second,64.0,69.0,75.0
sft-task-8b-3155230,viper,third,64.0,57.0,62.0
