model,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
deepseek-r1,curiosity,round_1,0.38783910126451787,0.1127756815252536,0.11628107196487364,0.7857142857142857,0.5365853658536586,0.6900826446280993,0.4398340248962655,0.4793388429752066,0.6859504132231405
deepseek-r1,curiosity,round_2,0.7992768359731884,0.7672431260608658,0.7813208573982836,0.9471544715447154,0.7013888888888888,0.9176470588235295,0.8543307086614174,0.9058823529411765,0.9176470588235295
deepseek-r1,curiosity,round_3,0.6904565759227321,0.5975460743279439,0.6177361735870496,0.8954802259887006,0.6510638297872341,0.8303341902313625,0.7422680412371132,0.7789203084832905,0.8303341902313625
deepseek-r1,gear,round_1,0.29787308682352426,0.07165997956170805,0.08196152439150055,0.6650485436893204,0.37282229965156793,0.41655172413793107,0.19640387275242047,0.2593103448275862,0.4137931034482758
deepseek-r1,gear,round_2,0.9932382434793372,0.9876076411553268,0.9877725172280413,0.9975728155339806,1.0,1.0,1.0,1.0,1.0
deepseek-r1,gear,round_3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,citybus,round_1,0.3235579771372979,0.11958167494559344,0.13528662801338584,0.7650273224043715,0.2743362831858407,0.6443148688046647,0.391812865497076,0.3906705539358601,0.6384839650145773
deepseek-r1,citybus,round_2,0.8793722922269728,0.8532654335444722,0.8564962965618114,0.967391304347826,0.8403361344537815,0.9825870646766169,0.9625935162094763,0.972636815920398,0.9776119402985074
deepseek-r1,citybus,round_3,0.9836082026228141,0.9755469961208105,0.9759320932040453,0.9918032786885246,0.9911504424778761,0.9922879177377892,0.9871134020618557,0.9922879177377892,0.9922879177377892
deepseek-r1,vehros,round_1,0.4549654058052298,0.20692921657257052,0.21275544397138596,0.8198198198198198,0.5803571428571429,0.662004662004662,0.47775175644028106,0.4848484848484849,0.6573426573426573
deepseek-r1,vehros,round_2,0.6464673782882007,0.5522763853582033,0.5772330271311357,0.8978494623655914,0.5585106382978723,0.8823529411764707,0.8259587020648969,0.7647058823529411,0.8823529411764707
deepseek-r1,vehros,round_3,0.7249307177352242,0.6995215574041224,0.7152918567963316,0.9134808853118712,0.5714285714285714,0.9076464746772592,0.845771144278607,0.7864945382323735,0.9076464746772592
deepseek-r1,pendulum,round_1,0.3507631217591861,0.13883129932722965,0.14447221229967885,0.7213114754098361,0.3984375,0.5292841648590021,0.27015250544662306,0.4685466377440347,0.5292841648590021
deepseek-r1,pendulum,round_2,0.6925693586276387,0.5320549911555238,0.542083920523281,0.8884462151394422,0.8076923076923077,0.9065606361829026,0.8143712574850299,0.8667992047713717,0.9065606361829026
deepseek-r1,pendulum,round_3,0.5388722696974794,0.3244544564283154,0.3450693050704926,0.836676217765043,0.6492890995260664,0.7420289855072464,0.5581395348837209,0.6753623188405797,0.7391304347826089
deepseek-r1,gator,round_1,0.3242717307749855,0.10108009690662283,0.11075561864288613,0.7713498622589532,0.31390134529147984,0.5878877400295421,0.34074074074074073,0.35155096011816844,0.5849335302806499
deepseek-r1,gator,round_2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,gator,round_3,0.9357686703998371,0.9224910334827372,0.9240438514545158,0.9862258953168044,0.9103139013452914,0.9973614775725593,0.9947089947089947,0.9973614775725593,0.9973614775725593
deepseek-r1,veh_app,round_1,0.31224187498207184,0.09466952030065587,0.11271037684458286,0.7230392156862745,0.3185483870967742,0.5961538461538461,0.3526170798898072,0.34615384615384615,0.5934065934065934
deepseek-r1,veh_app,round_2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,veh_app,round_3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,mass_spring_damper,round_1,0.40276962744738604,0.18676580361546852,0.21333387019523972,0.7824074074074074,0.42857142857142855,0.5929411764705882,0.3404255319148936,0.5270588235294118,0.5835294117647057
deepseek-r1,mass_spring_damper,round_2,0.7194572230371126,0.5872649149587269,0.6407473920407681,0.9046242774566474,0.7451923076923077,0.9251700680272108,0.8240109140518417,0.8625850340136055,0.9197278911564627
deepseek-r1,mass_spring_damper,round_3,0.9010300382963308,0.8606220543176798,0.8617131410205566,0.9974874371859297,0.8842975206611571,0.985981308411215,0.9718969555035128,0.8598130841121496,0.985981308411215
deepseek-r1,gps_imu,round_1,0.32380935848085285,0.11146114006870621,0.11710720241657328,0.7446351931330472,0.3220338983050847,0.6145494028230185,0.3590859630032644,0.3517915309446254,0.6145494028230185
deepseek-r1,gps_imu,round_2,0.8058409141257856,0.828072708439609,0.8238678113584976,0.9542124542124543,0.6172106824925816,0.9391462306993642,0.9026387625113741,0.9118982742960945,0.9391462306993642
deepseek-r1,gps_imu,round_3,0.7339021545872662,0.7533301917097872,0.8510402454462227,0.9711191335740073,0.3601190476190476,0.9273182957393484,0.8920502092050209,0.8922305764411027,0.9273182957393484
deepseek-r1,man,round_1,0.28476141502399266,0.07518622416404856,0.08616977948156455,0.7355371900826446,0.242152466367713,0.5790251107828657,0.35555555555555557,0.29542097488921715,0.5790251107828657
deepseek-r1,man,round_2,0.8429773033601181,0.8679034301277301,0.8712095995269061,0.9646739130434783,0.6681222707423581,0.9626769626769627,0.9419354838709678,0.9626769626769627,0.9626769626769627
deepseek-r1,man,round_3,0.6604921168324827,0.5860629510324216,0.5991385990042757,0.8853383458646616,0.5714285714285714,0.8293103448275863,0.7322970639032814,0.7327586206896552,0.8275862068965517
deepseek-r1,scm,round_1,0.3207680821315391,0.09210918572794871,0.10103428552831013,0.7630057803468208,0.3269230769230769,0.5868945868945868,0.34285714285714286,0.3675213675213675,0.5868945868945868
deepseek-r1,scm,round_2,0.5573304953683779,0.549934778901753,0.5648887138047378,0.8100208768267223,0.3044776119402985,0.798828125,0.7123287671232877,0.7734375,0.798828125
deepseek-r1,scm,round_3,0.6825881490742522,0.5872210727407028,0.6031868115581144,0.8762278978388998,0.6637168141592921,0.8232189973614775,0.7083700440528635,0.6719437115215479,0.8197009674582234
deepseek-r1,beam,round_1,0.33315631412164776,0.10797068150059512,0.11750941182110058,0.6948228882833788,0.41232227488151657,0.41285956006768193,0.19015280135823429,0.2707275803722504,0.41285956006768193
deepseek-r1,beam,round_2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,beam,round_3,0.8763833764779085,0.7850907569292866,0.8476747222366596,0.9906542056074766,0.8821138211382114,0.9705535924617196,0.9539551357733176,0.96113074204947,0.9658421672555948
deepseek-r1,particles,round_1,0.33263449443832604,0.07788263941331611,0.10829979646175036,0.7164948453608248,0.42786069651741293,0.325268817204301,0.16172506738544476,0.24731182795698922,0.325268817204301
deepseek-r1,particles,round_2,0.8507435082004247,0.8112571990502503,0.8145230946460161,0.9541484716157205,0.823045267489712,0.9587378640776699,0.929440389294404,0.9053398058252426,0.9587378640776699
deepseek-r1,particles,round_3,0.896306830663324,0.8651750606651638,0.8654279519734871,0.9758364312267658,0.8787878787878788,0.9744094488188976,0.9368836291913215,0.9114173228346456,0.9744094488188976
deepseek-r1,camera,round_1,0.24432890366538898,0.012337642160249674,0.014578929165459897,0.6083916083916084,0.3420074349442379,0.41687344913151364,0.14676616915422885,0.23821339950372208,0.4119106699751861
deepseek-r1,camera,round_2,0.7765759143740915,0.8466981944652592,0.8437451795237643,0.9368686868686869,0.4789915966386555,0.9778296382730456,0.9473684210526316,0.8891481913652276,0.9754959159859976
deepseek-r1,camera,round_3,0.8045625160013268,0.860294569145815,0.8573621096454846,0.9325,0.5680933852140078,0.9685393258426966,0.9324324324324326,0.9595505617977528,0.9685393258426966
deepseek-r1,m113,round_1,0.25219949814402665,0.050453763914426554,0.06799319878062417,0.6814621409921671,0.2088888888888889,0.48184818481848185,0.2913907284768212,0.29042904290429045,0.4785478547854786
deepseek-r1,m113,round_2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,m113,round_3,0.7220122705427462,0.7594856833421334,0.7846496420910966,0.9694117647058823,0.3745019920318725,0.9246119733924612,0.8644444444444443,0.8425720620842572,0.9246119733924612
deepseek-r1,kraz,round_1,0.25488825037423213,0.06239933463341603,0.07707715499403872,0.6468926553672316,0.23318385650224216,0.5882352941176471,0.36363636363636365,0.3656597774244833,0.5850556438791733
deepseek-r1,kraz,round_2,0.5696785188928988,0.5988413254815176,0.6012067009932734,0.8188235294117647,0.25984251968503935,0.8162291169451075,0.7822966507177033,0.7971360381861575,0.8162291169451075
deepseek-r1,kraz,round_3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,tablecloth,round_1,0.3421948673960933,0.12242988297973655,0.1361582550935079,0.7563451776649747,0.35384615384615387,0.4836956521739131,0.2343324250681199,0.3641304347826087,0.4836956521739131
deepseek-r1,tablecloth,round_2,0.6568806301894832,0.6812088676327746,0.6891324714199957,0.8539553752535497,0.4032258064516129,0.92806484295846,0.83248730964467,0.8368794326241135,0.92806484295846
deepseek-r1,tablecloth,round_3,0.68113169274252,0.7532592176644652,0.7611894208917342,0.8554455445544554,0.3546325878594249,0.9240374609781478,0.8905109489051095,0.9094693028095733,0.9240374609781478
deepseek-r1,cable,round_1,0.3760149653036218,0.13818904836760315,0.15842327666258343,0.8028673835125448,0.40458015267175573,0.48085106382978715,0.2606837606837607,0.33617021276595743,0.48085106382978715
deepseek-r1,cable,round_2,0.9626979741708437,0.923728110110296,0.9270637865730789,1.0,1.0,1.0,1.0,1.0,1.0
deepseek-r1,cable,round_3,0.47253348761410574,0.34261478962226477,0.3624574430462611,0.7805309734513274,0.4045307443365696,0.6840390879478827,0.5310119695321002,0.5711183496199783,0.6840390879478827
deepseek-r1,sensros,round_1,0.2972903669414079,0.05435871100703043,0.05858324456347923,0.7845528455284553,0.2916666666666667,0.4595404595404595,0.20020020020020018,0.30569430569430567,0.45554445554445555
deepseek-r1,sensros,round_2,0.8061644914617149,0.8533430185551196,0.8576672604589998,0.9786476868327402,0.535,0.9525341914722446,0.934730056406124,0.9477071600965405,0.9525341914722446
deepseek-r1,sensros,round_3,0.880796102047636,0.9677396850561776,0.9779002391486017,0.9875444839857651,0.59,0.9891135303265941,0.9859813084112149,0.9891135303265941,0.9891135303265941
deepseek-r1,slider_crank,round_1,0.34573964947063046,0.07231343082471746,0.10378017849945202,0.717391304347826,0.48947368421052634,0.43250000000000005,0.19298245614035087,0.315,0.43250000000000005
deepseek-r1,slider_crank,round_2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,slider_crank,round_3,0.8989979678640823,0.9043411158827821,0.9062781073489642,0.9845758354755784,0.8007968127490039,0.9766297662976631,0.9568434032059185,0.9741697416974171,0.9766297662976631
deepseek-r1,rigid_multipatches,round_1,0.40167505210223153,0.14144365968905218,0.15849528754066067,0.836405529953917,0.47035573122529645,0.6561085972850679,0.46485260770975056,0.4592760180995475,0.6538461538461539
deepseek-r1,rigid_multipatches,round_2,0.7365574776708879,0.7384079610560058,0.7557673943300585,0.9607250755287009,0.4913294797687861,0.9209302325581395,0.8553654743390358,0.8558139534883721,0.9209302325581395
deepseek-r1,rigid_multipatches,round_3,0.8911364190594533,0.8216608987531037,0.8258887300538795,1.0,0.9169960474308301,0.9978165938864629,0.9956236323851203,0.9978165938864629,0.9978165938864629
deepseek-r1,turtlebot,round_1,0.33432369826506075,0.1314467769489925,0.14036099218135503,0.6391304347826087,0.4263565891472868,0.5690376569037657,0.31092436974789917,0.4225941422594142,0.5648535564853556
deepseek-r1,turtlebot,round_2,0.6902811877813444,0.6688240384788324,0.7618508856569259,0.8304498269896193,0.5,0.9320388349514563,0.8344155844155845,0.8511326860841425,0.9320388349514563
deepseek-r1,turtlebot,round_3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,viper,round_1,0.27199633747738433,0.06337554086859291,0.06831983036290597,0.6428571428571429,0.31343283582089554,0.5966386554621849,0.3080168776371308,0.4453781512605042,0.592436974789916
deepseek-r1,viper,round_2,0.9156949601952529,0.9102067183798012,0.9082048113578511,0.9814241486068112,0.8629441624365483,0.9985734664764622,0.9699570815450643,0.7760342368045648,0.9985734664764622
deepseek-r1,viper,round_3,0.7520148747827754,0.7722080746267683,0.7832096218625305,0.9227272727272727,0.5299145299145299,0.9197396963123645,0.8758169934640524,0.9067245119305858,0.9197396963123645
deepseek-r1,rotor,round_1,0.2735558861699837,0.08782923126645573,0.10664493997989524,0.6666666666666666,0.23308270676691728,0.4710743801652893,0.24861878453038677,0.31955922865013775,0.4710743801652893
deepseek-r1,rotor,round_2,0.744301087157944,0.7932062918442976,0.796984771941376,0.7930283224400871,0.5939849624060151,0.9664739884393064,0.9316338354577057,0.9641618497109826,0.9641618497109826
deepseek-r1,rotor,round_3,0.49689605845664825,0.4246038766063848,0.4326011020763689,0.710820895522388,0.4195583596214511,0.8790560471976401,0.7310344827586206,0.7590953785644051,0.8770894788593904
deepseek-r1,hmmwv,round_1,0.33108903422934677,0.12711017490379228,0.1416554049962135,0.768595041322314,0.28699551569506726,0.6977443609022557,0.4645550527903469,0.4601503759398496,0.6947368421052631
deepseek-r1,hmmwv,round_2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1,hmmwv,round_3,0.6510184823702183,0.65437916483569,0.7194226558016455,0.8833333333333333,0.3469387755102041,0.9255079006772008,0.8642533936651584,0.7945823927765236,0.9255079006772008
deepseek-r1,scm_hill,round_1,0.2935725471686431,0.0836469620329982,0.09323257891118086,0.7298050139275766,0.2676056338028169,0.5836909871244635,0.36728837876614057,0.3805436337625179,0.580829756795422
deepseek-r1,scm_hill,round_2,0.7333731371501242,0.6837886239507845,0.6915368785356995,0.9236641221374046,0.6345029239766082,0.8607809847198643,0.7772108843537415,0.7521222410865873,0.8522920203735144
deepseek-r1,scm_hill,round_3,0.8283187331096793,0.8208166956179477,0.8253929385182082,0.9445983379501385,0.7224669603524229,0.9573333333333333,0.9358288770053476,0.9519999999999998,0.9546666666666667
deepseek-r1,buckling,round_1,0.2652605840605346,0.03780125635633815,0.04916939618881029,0.7705977382875606,0.20347394540942929,0.3639883833494676,0.1726479146459748,0.21878025169409485,0.3639883833494676
deepseek-r1,buckling,round_2,0.9547074530594062,0.9333345527364939,0.9341409178711105,0.9935379644588045,0.9578163771712159,0.9953703703703702,0.9876352395672334,0.9861111111111112,0.9953703703703702
deepseek-r1,buckling,round_3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepseek-r1-32b,gear,round_1,0.22998140386664512,0.0065013401378293196,0.006545279354325488,0.5898058252427184,0.3170731707317073,0.3199079401611047,0.08996539792387542,0.2140391254315305,0.3199079401611047
deepseek-r1-32b,gear,round_2,0.9932382434793372,0.9876076411553268,0.9877725172280413,0.9975728155339806,1.0,1.0,1.0,1.0,1.0
deepseek-r1-32b,gear,round_3,0.8501322478530664,0.7969143109236347,0.7996769224702125,0.9507462686567164,0.8531914893617021,0.927038626609442,0.8825214899713466,0.9041487839771102,0.927038626609442
deepseek-r1,handler,round_1,0.3141370927095519,0.08902049321981996,0.100854752724343,0.6653992395437263,0.4012738853503185,0.5278969957081545,0.27155172413793105,0.48497854077253216,0.5236051502145923
deepseek-r1,handler,round_2,0.975490339675233,0.9564539848950748,0.9748114031098863,0.9706959706959707,0.0,0.9891696750902527,0.9818840579710145,0.9891696750902527,0.9891696750902527
deepseek-r1,handler,round_3,0.707994603666577,0.6332692698705658,0.6411170719393352,0.8607594936708861,0.6968325791855203,0.8874680306905371,0.7923076923076923,0.7340153452685422,0.8874680306905371
deepseek-r1-32b,gator,round_1,0.23388943251089012,0.007336309691200839,0.010754867337498437,0.6528925619834711,0.2645739910313901,0.37666666666666665,0.14046822742474918,0.2266666666666667,0.37666666666666665
deepseek-r1-32b,gator,round_2,0.39615884776425575,0.036225865563622076,0.35899373379308175,0.5102880658436214,0.6791277258566978,0.1778875849289685,0.12051915945611867,0.09820877084620136,0.1778875849289685
deepseek-r1-32b,gator,round_3,0.9714017081644892,0.9875459029433391,0.9877470283693264,1.0,0.9103139013452914,0.9973614775725593,0.9947089947089947,0.9973614775725593,0.9973614775725593
deepseek-r1,lidar,round_1,0.3017606936818338,0.06805649629963609,0.08199569149525154,0.6755952380952381,0.3813953488372093,0.5313432835820896,0.2754491017964072,0.355223880597015,0.5253731343283582
deepseek-r1,lidar,round_2,0.5989674864318635,0.5481896078776681,0.5481224244987689,0.8328912466843501,0.4666666666666667,0.8197734294541709,0.7265221878224974,0.6446961894953656,0.8197734294541709
deepseek-r1,lidar,round_3,0.6427431902095694,0.6286272718348981,0.6372832228504787,0.8457446808510638,0.45931758530183725,0.8173228346456695,0.72397476340694,0.658267716535433,0.8173228346456695
deepseek-r1-32b,mass_spring_damper,round_1,0.3139175478760067,0.02281460925130049,0.02353018542732951,0.7361111111111112,0.4732142857142857,0.4095238095238095,0.16267942583732056,0.319047619047619,0.4047619047619047
deepseek-r1-32b,mass_spring_damper,round_2,0.7310498083545524,0.7089902674130383,0.7787927810340728,0.9364161849710982,0.5,0.9245033112582782,0.8791500664010624,0.7576158940397351,0.9245033112582782
deepseek-r1-32b,mass_spring_damper,round_3,0.827725121900015,0.7510161614587865,0.7594565675134237,0.9698492462311558,0.8305785123966942,0.9330024813895782,0.9029850746268656,0.9057071960297766,0.9330024813895782
deepseek-r1-32b,feda,round_1,0.21934483646264913,0.008756057268384944,0.010156846748464373,0.6611570247933884,0.19730941704035873,0.41369047619047616,0.08955223880597014,0.18750000000000003,0.4077380952380953
deepseek-r1-32b,feda,round_2,0.7885927180189566,0.7956114162202539,0.8032488845555272,0.9315789473684211,0.6239316239316239,0.9389920424403183,0.9015957446808511,0.9204244031830239,0.9389920424403183
deepseek-r1-32b,feda,round_3,0.6924429411587985,0.6383657664360863,0.6576129729425066,0.9154334038054969,0.5583596214511041,0.8316008316008316,0.78125,0.7837837837837838,0.8295218295218295
deepseek-r1-32b,curiosity,round_1,0.31504483071694855,0.012800989148915629,0.022821132789726247,0.6473214285714286,0.5772357723577236,0.3096446700507614,0.1043256997455471,0.19543147208121825,0.29949238578680204
deepseek-r1-32b,curiosity,round_2,0.83620833479783,0.7866315288176977,0.8280188835443536,0.959349593495935,0.7708333333333334,0.9434697855750488,0.8884540117416829,0.9317738791423001,0.9434697855750488
deepseek-r1-32b,curiosity,round_3,0.6940478137029121,0.6110981231487917,0.6384312732664149,0.9011299435028248,0.625531914893617,0.7941952506596307,0.7169312169312169,0.7704485488126649,0.7941952506596307
deepseek-r1-32b,man,round_1,0.29149457666058787,0.025675059347218067,0.043785686855844545,0.6391184573002755,0.45739910313901344,0.24928639391056137,0.04957102001906578,0.15984776403425308,0.24928639391056137
deepseek-r1-32b,man,round_2,0.862382705139202,0.8319236730061363,0.8751541382474631,0.9782608695652174,0.7641921397379913,0.9535759096612296,0.9333333333333333,0.9460476787954831,0.9535759096612296
deepseek-r1-32b,man,round_3,0.6600312318346414,0.5984074369387481,0.61941172598879,0.8984962406015038,0.5238095238095238,0.832720588235294,0.7642725598526704,0.7169117647058822,0.832720588235294
deepseek-r1-32b,art,round_1,0.22914859990560787,0.004706664659370371,0.005517946500612612,0.6497326203208557,0.25663716814159293,0.3931133428981348,0.08920863309352518,0.2065997130559541,0.3873744619799139
deepseek-r1-32b,art,round_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
deepseek-r1-32b,art,round_3,0.9671412151927429,0.9776547270112962,0.9776547270112962,0.9973262032085561,0.915929203539823,1.0,0.9922879177377892,0.9846153846153847,1.0
deepseek-r1-32b,vehros,round_1,0.28762221491247775,0.008685971978681152,0.010287443655785771,0.7297297297297297,0.4017857142857143,0.26141078838174275,0.058333333333333334,0.1701244813278008,0.24896265560165978
deepseek-r1-32b,vehros,round_2,0.6470168155079197,0.537465380105692,0.5542623715164695,0.9059139784946236,0.5904255319148937,0.8442622950819673,0.7232876712328767,0.6366120218579235,0.8387978142076503
deepseek-r1-32b,vehros,round_3,0.7139836510720472,0.7191446479954638,0.7291647176815712,0.9094567404426559,0.4981684981684982,0.851063829787234,0.7790697674418605,0.7988394584139266,0.851063829787234
deepseek-r1-32b,veh_app,round_1,0.16364553472533386,0.001971350063770161,0.004128815403030179,0.5073529411764706,0.14112903225806453,0.27741935483870966,0.05825242718446602,0.17741935483870966,0.27741935483870966
deepseek-r1-32b,veh_app,round_2,0.8116204197886033,0.7745670508771078,0.7810316334482619,0.9395017793594306,0.7513812154696132,0.9205807002561913,0.8588537211291702,0.8642186165670368,0.9205807002561913
deepseek-r1-32b,veh_app,round_3,0.7671403162706973,0.8334633157927899,0.843353584627405,0.9708141321044547,0.42093023255813955,0.9497450837581938,0.9073668854850474,0.8506919155134741,0.9482884195193008
deepseek-r1-32b,rigid_highway,round_1,0.19631964761132423,0.004511204718195776,0.009720785268735968,0.6155844155844156,0.15546218487394958,0.3282051282051282,0.09262435677530016,0.18461538461538463,0.3282051282051282
deepseek-r1-32b,rigid_highway,round_2,0.906779804232454,0.8991188868174551,0.957142113210978,0.9832134292565947,0.7876447876447876,0.940552016985138,0.9319148936170214,0.940552016985138,0.940552016985138
deepseek-r1-32b,rigid_highway,round_3,0.8784439467729122,0.9204439172926465,0.9307089189793301,0.97,0.6926229508196722,0.9748502994011976,0.9579831932773109,0.9508982035928144,0.9748502994011976
deepseek-r1-32b,scm,round_1,0.24560977356125677,0.012265278248257025,0.01310956521864639,0.6734104046242775,0.28365384615384615,0.38205499276411,0.12191582002902757,0.19971056439942111,0.38205499276411
deepseek-r1-32b,scm,round_2,0.6736415105369764,0.5652964099353764,0.6683591532918922,0.9832985386221295,0.47761194029850745,0.8251507321274764,0.7075064710957722,0.8148148148148148,0.8251507321274764
deepseek-r1-32b,scm,round_3,0.6167475544926604,0.5179410458521178,0.5290284246293759,0.8388998035363457,0.5811209439528023,0.7538883806038426,0.6526122823098076,0.62580054894785,0.7538883806038426
deepseek-r1-32b,pendulum,round_1,0.29418788904841536,0.03730234684180895,0.0376305618108689,0.6721311475409836,0.4296875,0.39393939393939387,0.13043478260869565,0.28138528138528135,0.39393939393939387
deepseek-r1-32b,pendulum,round_2,0.7743286618636013,0.7086791612662733,0.7141947874446444,0.9282868525896414,0.7461538461538462,0.9236947791164658,0.8548387096774194,0.9076305220883534,0.9236947791164658
deepseek-r1-32b,pendulum,round_3,0.5362769471339348,0.06611864329347636,0.6296212831039936,0.8853868194842407,0.5639810426540285,0.28764940239043824,0.2607655502392344,0.25896414342629487,0.28764940239043824
deepseek-r1-32b,gps_imu,round_1,0.19611499283482037,0.0016179685239401844,0.004468539514257366,0.5987124463519313,0.17966101694915254,0.3148148148148148,0.08359133126934984,0.1728395061728395,0.3148148148148148
deepseek-r1-32b,gps_imu,round_2,0.7913977550387372,0.819675332517648,0.8160355776384961,0.9542124542124543,0.5756676557863502,0.9425706472196901,0.902283105022831,0.8988149498632634,0.9425706472196901
deepseek-r1-32b,gps_imu,round_3,0.7830332171053578,0.8830393393624094,0.9070250229562198,0.9819494584837545,0.3601190476190476,0.9677419354838709,0.9432314410480349,0.938099389712293,0.9677419354838709
deepseek-r1-32b,uazbus,round_1,0.23942303469676385,0.0272663116532597,0.040952207941464626,0.6831955922865014,0.2062780269058296,0.43291592128801437,0.1795332136445242,0.24686940966010737,0.43291592128801437
deepseek-r1-32b,uazbus,round_2,0.7095937994736748,0.5647599682994119,0.6154454846843691,0.9101382488479263,0.7480314960629921,0.8484848484848485,0.7497382198952881,0.7481713688610241,0.8484848484848485
deepseek-r1-32b,uazbus,round_3,0.8179382226643633,0.7350519476477292,0.8564949706052548,0.9653465346534653,0.714859437751004,0.9007803790412486,0.8670391061452515,0.8405797101449276,0.9007803790412486
deepseek-r1-32b,sedan,round_1,0.2147709147968765,0.004647391604585891,0.005555760788587749,0.6010928961748634,0.24778761061946902,0.33385335413416534,0.06572769953051642,0.1591263650546022,0.33385335413416534
deepseek-r1-32b,sedan,round_2,0.5861267129301072,0.45053966047497224,0.5329913784150165,0.9426751592356688,0.41830065359477125,0.7561697926949655,0.6251236399604353,0.7206317867719645,0.7561697926949655
deepseek-r1-32b,sedan,round_3,0.5832031982397852,0.5582369114512541,0.5650446920464376,0.8853932584269663,0.32413793103448274,0.8256684491978611,0.7288317256162915,0.7358288770053476,0.8256684491978611
deepseek-r1-32b,scm_hill,round_1,0.20913145182131587,0.027937732310335535,0.04228365607527192,0.5738161559888579,0.19248826291079812,0.31523642732049034,0.11599297012302286,0.19614711033274956,0.31523642732049034
deepseek-r1-32b,scm_hill,round_2,0.6880625390208561,0.6370084690381129,0.6473496286550611,0.9064885496183206,0.5614035087719298,0.8152645273200346,0.7158992180712425,0.7042497831743278,0.8100607111882046
