model,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
gemma-2-2b-it,sensros,round_1,0.2051024030736847,0.0060547591757527,0.0094042143268838,0.5995934959349594,0.2053571428571428,0.2347188264058679,0.0612745098039215,0.1931540342298288,0.2347188264058679
gemma-2-2b-it,sensros,round_2,0.721717977336052,0.6677862283917212,0.7030981364685014,0.9234875444839856,0.5925,0.8443649373881933,0.8333333333333333,0.8425760286225403,0.8443649373881933
gemma-2-2b-it,sensros,round_3,0.6616069051820674,0.6649027454841214,0.6964625976640771,0.8825622775800712,0.4025,0.7966728280961183,0.7962962962962963,0.7966728280961183,0.7966728280961183
gemma-2-2b-it,curiosity,round_1,0.2310891278018252,0.0303535877425121,0.0485470581918504,0.5446428571428571,0.3008130081300813,0.2900302114803625,0.0729483282674772,0.2175226586102719,0.2719033232628399
gemma-2-2b-it,curiosity,round_2,0.806893625304856,0.8512260096174578,0.8638146162632123,0.943089430894309,0.5694444444444444,0.9211087420042644,0.9164882226980728,0.9211087420042644,0.9211087420042644
gemma-2-2b-it,curiosity,round_3,0.5981560726929374,0.543259372363302,0.5835998024089281,0.8785310734463276,0.3872340425531915,0.8307254623044096,0.7417974322396576,0.7197724039829304,0.8307254623044096
gemma-2-2b-it,rigid_multipatches,round_1,0.2101066684630909,0.0213352589390607,0.0477484521257397,0.6013824884792627,0.1699604743083003,0.1748251748251748,0.0561403508771929,0.1468531468531468,0.1713286713286713
gemma-2-2b-it,rigid_multipatches,round_2,0.7374960554102007,0.7546781644508721,0.7784574813206957,0.9486404833836858,0.4682080924855491,0.8959731543624161,0.861952861952862,0.8791946308724832,0.8959731543624161
gemma-2-2b-it,rigid_multipatches,round_3,0.8468948059860307,0.8218331498349984,0.8258887300538795,0.9770114942528736,0.7628458498023716,0.9956331877729258,0.9934354485776804,0.9912663755458516,0.9956331877729258
gemma-2-2b-it,uazbus,round_1,0.2095373568010051,0.0095832811075774,0.0324352488648527,0.6033057851239669,0.1928251121076233,0.240325865580448,0.0736196319018405,0.1873727087576374,0.240325865580448
gemma-2-2b-it,uazbus,round_2,0.8368126099740452,0.7835093139852031,0.7847759965521475,0.9285714285714286,0.8503937007874016,0.9034564958283672,0.900836320191159,0.9034564958283672,0.9034564958283672
gemma-2-2b-it,uazbus,round_3,0.8601564172768261,0.911628076818147,0.9158519403745686,0.9504950495049505,0.6626506024096386,0.953922789539228,0.9438202247191012,0.9439601494396016,0.953922789539228
gemma-2-2b-it,sedan,round_1,0.1928804165936511,0.0040784802618099,0.0117490036088051,0.6229508196721312,0.1327433628318584,0.1541582150101419,0.065173116089613,0.1298174442190669,0.1541582150101419
gemma-2-2b-it,sedan,round_2,0.6070249585137307,0.3972826522312127,0.5510494785640626,0.940552016985138,0.5392156862745098,0.6912691269126912,0.5680793507664561,0.6570657065706571,0.6912691269126912
gemma-2-2b-it,sedan,round_3,0.6315995370177436,0.6401390511234383,0.651543870291201,0.8898876404494382,0.3448275862068966,0.7955689828801612,0.722502522704339,0.7311178247734139,0.7955689828801612
gemma-2-2b-it,gear,round_1,0.1981371395605871,0.0242721347293753,0.0414826749929635,0.5072815533980582,0.2195121951219512,0.1766666666666667,0.060200668896321,0.14,0.1733333333333333
gemma-2-2b-it,gear,round_2,0.5289512317782494,0.4787647713589499,0.5638609669579989,0.7839805825242718,0.289198606271777,0.6676557863501483,0.6666666666666666,0.6676557863501483,0.6676557863501483
gemma-2-2b-it,gear,round_3,0.3665451034234039,0.1798371914364566,0.3500459850389948,0.7597014925373134,0.176595744680851,0.4732334047109207,0.4570815450643777,0.4603854389721627,0.4732334047109207
gemma-2-2b-it,art,round_1,0.2103210606572458,0.0116475465884267,0.0465218410881171,0.6149732620320856,0.168141592920354,0.2409638554216867,0.064516129032258,0.1566265060240964,0.2289156626506024
gemma-2-2b-it,art,round_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gemma-2-2b-it,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
gemma-2-2b-it,viper,round_1,0.2134177923855374,0.0413648338723238,0.0553139864913488,0.4957983193277311,0.2611940298507462,0.3862068965517242,0.1293302540415704,0.2436781609195402,0.3862068965517242
gemma-2-2b-it,viper,round_2,0.7164208147128591,0.7634681553197642,0.782559589709793,0.9287925696594428,0.3908629441624365,0.8695652173913044,0.852988691437803,0.8599033816425121,0.8695652173913044
gemma-2-2b-it,viper,round_3,0.6971672259669859,0.7049124963487181,0.7131270368898548,0.9090909090909092,0.4615384615384615,0.8665207877461707,0.7956043956043956,0.8315098468271335,0.8665207877461707
gemma-2-2b-it,particles,round_1,0.2407477596117568,0.0466837727805974,0.0550465588910286,0.5876288659793815,0.2736318407960199,0.192090395480226,0.0491493383742911,0.1393596986817325,0.192090395480226
gemma-2-2b-it,particles,round_2,0.8802204060929303,0.868560020188125,0.8818488024153067,0.980349344978166,0.7901234567901234,0.9682726204465336,0.9375736160188456,0.8225616921269095,0.9682726204465336
gemma-2-2b-it,particles,round_3,0.7783519151062082,0.8168038356503673,0.8294289784174631,0.9553903345724908,0.5117845117845118,0.8946236559139785,0.875,0.8946236559139785,0.8946236559139785
gemma-2-2b-it,scm,round_1,0.2306790142218104,0.0250848796350458,0.0464473177590877,0.615606936416185,0.235576923076923,0.2588235294117647,0.0866141732283464,0.1803921568627451,0.2549019607843137
gemma-2-2b-it,scm,round_2,0.4110664901531204,0.3164204089423701,0.3553655716121551,0.7306889352818372,0.2417910447761194,0.6112886048988286,0.5016008537886872,0.5410010649627263,0.6112886048988286
gemma-2-2b-it,scm,round_3,0.630421180834075,0.6529452344997412,0.6562284051569507,0.8762278978388998,0.336283185840708,0.7741935483870968,0.6768402154398564,0.6612903225806451,0.7706093189964158
gemma-2-2b-it,man,round_1,0.1813489583479391,0.0044342654944649,0.0120213709831853,0.5564738292011019,0.1524663677130044,0.2435129740518962,0.0801603206412825,0.2075848303393213,0.2435129740518962
gemma-2-2b-it,man,round_2,0.912716843260959,0.953724005589682,0.9552718086920508,0.9864130434782608,0.7554585152838428,0.9702457956015524,0.9623865110246432,0.9702457956015524,0.9702457956015524
gemma-2-2b-it,man,round_3,0.5741669436755344,0.5714044500691245,0.629914658850911,0.8740601503759399,0.2212885154061624,0.7955689828801611,0.768920282542886,0.7794561933534743,0.7955689828801611
gemma-2-2b-it,veh_app,round_1,0.1743778331155579,0.0069431451114123,0.0117256826069863,0.4852941176470588,0.1935483870967742,0.2666666666666666,0.0717781402936378,0.191869918699187,0.2634146341463415
gemma-2-2b-it,veh_app,round_2,0.7376529797742215,0.7204691120710262,0.7574033799599355,0.8843416370106761,0.5883977900552486,0.8409542743538767,0.8366533864541833,0.8409542743538767,0.8409542743538767
gemma-2-2b-it,veh_app,round_3,0.7392699848051918,0.6531182319060559,0.6886614536798737,0.9385560675883255,0.6767441860465117,0.8431535269709544,0.8196176226101414,0.808298755186722,0.8431535269709544
gemma-2-2b-it,rotor,round_1,0.1884825812886922,0.0136676486782999,0.0295889332949856,0.5490196078431373,0.1616541353383458,0.239870340356564,0.0552845528455284,0.1685575364667747,0.2366288492706645
gemma-2-2b-it,rotor,round_2,0.9546960543924978,0.9029988902091044,0.9157853273608868,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
gemma-2-2b-it,rotor,round_3,0.7958120693967111,0.740647183916116,0.7402198610326572,0.9011194029850746,0.8012618296529969,0.9445005045408678,0.8978766430738119,0.924318869828456,0.9445005045408678
gemma-2-2b-it,pendulum,round_1,0.2899894818391508,0.0428672852089348,0.0510045765738978,0.6598360655737705,0.40625,0.3116883116883117,0.1044386422976501,0.2649350649350649,0.3116883116883117
gemma-2-2b-it,pendulum,round_2,0.8370604746893602,0.8025864245021783,0.8037615116441681,0.9880478087649402,0.7538461538461538,0.9402390438247012,0.904,0.9203187250996014,0.9402390438247012
gemma-2-2b-it,pendulum,round_3,0.8781524306875091,0.782753598399654,0.7869454384366686,0.97134670487106,0.971563981042654,0.9769959404600812,0.9362279511533244,0.9228687415426252,0.9769959404600812
gemma-2-2b-it,handler,round_1,0.1512447590497928,0.0026245124977137,0.0146961962208926,0.4220532319391635,0.1656050955414012,0.0368020304568527,0.013977128335451,0.0304568527918781,0.0368020304568527
gemma-2-2b-it,handler,round_2,0.5670243065542857,0.2609076567916687,0.4284349906708954,0.5787545787545788,0.0,0.5212765957446809,0.5080213903743316,0.5212765957446809,0.5212765957446809
gemma-2-2b-it,handler,round_3,0.5137115993657279,0.4446876826857844,0.4555450484732151,0.7518987341772152,0.4027149321266968,0.6780104712041886,0.5669291338582678,0.599476439790576,0.6780104712041886
gemma-2-2b-it,rigid_highway,round_1,0.2155006221528624,0.0096301565543734,0.0433578171602084,0.6493506493506493,0.1596638655462184,0.3362521891418563,0.0843585237258348,0.1856392294220665,0.3362521891418563
gemma-2-2b-it,rigid_highway,round_2,0.8806805016187861,0.8740772454014198,0.9433032427825664,0.9640287769784172,0.7413127413127413,0.9127659574468084,0.8912579957356077,0.8595744680851063,0.9127659574468084
gemma-2-2b-it,rigid_highway,round_3,0.8849282942695531,0.935990127120624,0.9379033778264408,0.965,0.7008196721311475,0.9829268292682928,0.9731051344743276,0.975609756097561,0.9829268292682928
gemma-2-2b-it,mass_spring_damper,round_1,0.2402175808688347,0.0487337794215416,0.0563164382336917,0.5879629629629629,0.2678571428571428,0.2947976878612717,0.1220930232558139,0.2312138728323699,0.2947976878612717
gemma-2-2b-it,mass_spring_damper,round_2,0.7650176030269016,0.7354459349668893,0.7411429297863373,0.9104046242774566,0.6730769230769231,0.9034013605442176,0.859481582537517,0.7482993197278911,0.9034013605442176
gemma-2-2b-it,mass_spring_damper,round_3,0.837209106771394,0.761422831945941,0.7638121166729213,0.9723618090452262,0.8512396694214877,0.964622641509434,0.9361702127659576,0.8372641509433962,0.964622641509434
gemma-2-2b-it,slider_crank,round_1,0.2648749647640563,0.0380123992252023,0.0427307855365914,0.605072463768116,0.3736842105263158,0.3358208955223881,0.097378277153558,0.2537313432835821,0.3358208955223881
gemma-2-2b-it,slider_crank,round_2,0.7204112610812972,0.7699345202345889,0.7838827067466533,0.8883116883116883,0.439516129032258,0.8751545117428925,0.8079306071871127,0.8059332509270705,0.8751545117428925
gemma-2-2b-it,slider_crank,round_3,0.8956786857747236,0.8910937733663666,0.8933948510709274,0.9974293059125964,0.8007968127490039,0.9754901960784316,0.9508599508599508,0.9730392156862744,0.9754901960784316
gemma-2-2b-it,gator,round_1,0.2148512836007896,0.0181768273515249,0.0479139980422574,0.6363636363636364,0.1569506726457399,0.2939958592132505,0.0997920997920997,0.2028985507246376,0.2939958592132505
gemma-2-2b-it,gator,round_2,0.3783279406342619,0.2050580550070251,0.3548480692853399,0.7633744855967078,0.190031152647975,0.374414976599064,0.2875,0.3634945397815912,0.374414976599064
gemma-2-2b-it,gator,round_3,0.9686255681375512,0.9525527245810738,0.9533396824982794,1.0,0.968609865470852,0.9894459102902374,0.9788359788359788,0.9894459102902374,0.9894459102902374
gemma-2-2b-it,m113,round_1,0.1487638355553341,0.0067618844980096,0.0296511600731963,0.4386422976501306,0.12,0.074074074074074,0.021370207416719,0.0703075957313245,0.0703075957313245
gemma-2-2b-it,m113,round_2,0.5887360307499113,0.5704538965923084,0.6173359999666935,0.8733153638814016,0.2938388625592417,0.7261345852895148,0.6970172684458399,0.7230046948356808,0.7261345852895148
gemma-2-2b-it,m113,round_3,0.8589699367209751,0.9079090702760731,0.912043795895383,0.9505882352941176,0.6653386454183267,0.9554753309265944,0.9457177322074788,0.9458483754512634,0.9554753309265944
gemma-2-2b-it,buckling,round_1,0.1787309076898527,0.0034968492176886,0.0178322943154667,0.567043618739903,0.1265508684863523,0.2114427860696517,0.0698254364089775,0.1666666666666666,0.2039800995024875
gemma-2-2b-it,buckling,round_2,0.3180757966050758,0.1087074402430792,0.3143311434601225,0.6978998384491115,0.1513647642679901,0.373134328358209,0.3665835411471321,0.3706467661691542,0.373134328358209
gemma-2-2b-it,buckling,round_3,0.502142948205072,0.3333557336325015,0.3534251292880443,0.8949919224555735,0.4267990074441687,0.6897810218978103,0.5612431444241316,0.6715328467153284,0.6897810218978103
gemma-2-2b-it,hmmwv,round_1,0.168558156275291,0.0246981198380599,0.0490576618184661,0.443526170798898,0.1569506726457399,0.2884990253411306,0.0939334637964774,0.2144249512670565,0.2846003898635477
gemma-2-2b-it,hmmwv,round_2,0.6030635742861582,0.6210342519232572,0.6484961134567989,0.864406779661017,0.2783171521035599,0.8096885813148789,0.7653179190751445,0.7843137254901962,0.8096885813148789
gemma-2-2b-it,hmmwv,round_3,0.6669790731584737,0.7402609902288839,0.7361587037655555,0.8690476190476191,0.3224489795918367,0.9216374269005848,0.8581477139507621,0.8093567251461988,0.9192982456140352
gemma-2-2b-it,turtlebot,round_1,0.2392450031900745,0.0371530358038809,0.0473632088404752,0.5391304347826087,0.3333333333333333,0.4,0.1079913606911446,0.2666666666666666,0.4
gemma-2-2b-it,turtlebot,round_2,0.7376549252566175,0.6791305065636365,0.6900149639037367,0.8512110726643599,0.7302631578947368,0.8765217391304347,0.8097731239092496,0.831304347826087,0.8730434782608695
gemma-2-2b-it,turtlebot,round_3,0.4338894854452005,0.3442266386841284,0.4091348915512113,0.7879518072289157,0.1942446043165467,0.7070967741935483,0.6235446313065978,0.6374193548387097,0.7070967741935483
gemma-2-2b-it,lidar,round_1,0.204500847925299,0.0091823289397446,0.0247402211224701,0.5654761904761905,0.2186046511627907,0.3152173913043478,0.0872727272727272,0.2065217391304347,0.3152173913043478
gemma-2-2b-it,lidar,round_2,0.7232529279821607,0.7466361904448765,0.7644912499443223,0.9522546419098143,0.4296296296296296,0.8517200474495847,0.8299643281807373,0.8517200474495847,0.8517200474495847
gemma-2-2b-it,lidar,round_3,0.3290619387776895,0.1819439313812908,0.2233890976446959,0.6117021276595744,0.2992125984251969,0.5450941526263627,0.3535253227408143,0.3885034687809713,0.5450941526263627
gemma-2-9b-it,rotor,round_1,0.1847675041870356,0.0087881266407514,0.0245223933262222,0.5816993464052288,0.1240601503759398,0.2582781456953642,0.0664451827242525,0.1854304635761589,0.2582781456953642
gemma-2-9b-it,rotor,round_2,0.9600168290963358,0.91365161557799,0.9264157008073534,1.0,1.0,1.0,1.0,1.0,0.9977116704805492
gemma-2-9b-it,rotor,round_3,0.7967706634737945,0.7269321367535484,0.7348397680479813,0.8861940298507462,0.8391167192429022,0.9484936831875608,0.878286270691334,0.9076773566569484,0.9484936831875608
gemma-2-2b-it,feda,round_1,0.2162809441057577,0.023028612647621,0.046668413599373,0.6115702479338843,0.1838565022421524,0.2829457364341085,0.0894941634241245,0.2170542635658914,0.2790697674418604
gemma-2-2b-it,feda,round_2,0.7772863675690053,0.8644882647305706,0.870918075110668,0.952,0.4217391304347826,0.9379128137384414,0.9112582781456954,0.9326287978863936,0.9379128137384414
gemma-2-2b-it,feda,round_3,0.6368232074930736,0.6772228095187849,0.7033444417258765,0.9112050739957716,0.2555205047318612,0.8349307774227902,0.8089647812166488,0.8072417465388712,0.8349307774227902
gemma-2-9b-it,sensros,round_1,0.2110922403622182,0.0052160500784352,0.0141674293727607,0.6077235772357723,0.2172619047619047,0.2483311081441922,0.0803212851405622,0.2002670226969292,0.2483311081441922
gemma-2-9b-it,sensros,round_2,0.6424662196620811,0.6348829455994147,0.6603467017321833,0.902135231316726,0.3725,0.8296164139161463,0.8096514745308312,0.8224799286351471,0.8296164139161463
gemma-2-9b-it,sensros,round_3,0.653811985100041,0.6433819691843793,0.681803693635714,0.8825622775800712,0.4075,0.783177570093458,0.7827715355805243,0.783177570093458,0.783177570093458
gemma-2-9b-it,citybus,round_1,0.2375317601410206,0.0260446928030952,0.0318728598747257,0.6311475409836066,0.2610619469026549,0.296943231441048,0.0788321167883211,0.1892285298398835,0.296943231441048
gemma-2-9b-it,citybus,round_2,0.7346684699693199,0.830146721486399,0.836082431400699,0.9476584022038568,0.3247863247863248,0.9664948453608248,0.945736434108527,0.9561855670103092,0.9664948453608248
gemma-2-9b-it,citybus,round_3,0.9939431374101336,0.987789236754722,0.9879833128858132,1.0,1.0,0.9961489088575096,0.9935649935649936,0.9961489088575096,0.9961489088575096
gemma-2-9b-it,man,round_1,0.1630692688698231,0.0002044208488154,0.0031579058380273,0.559228650137741,0.0896860986547085,0.1822125813449023,0.0784313725490196,0.1518438177874186,0.1822125813449023
gemma-2-9b-it,man,round_2,0.9283746330292504,0.9032851759641288,0.9143404683609602,0.970108695652174,0.925764192139738,0.9345314505776636,0.918918918918919,0.93196405648267,0.9345314505776636
gemma-2-9b-it,man,round_3,0.6622382423493606,0.5974684893536907,0.633859535329024,0.8966165413533834,0.5210084033613446,0.8452830188679246,0.775047258979206,0.7301886792452831,0.8433962264150944
gemma-2-2b-it,tablecloth,round_1,0.1471894491066636,0.000459168251566,0.0083689132199929,0.4568527918781725,0.123076923076923,0.1869158878504672,0.048780487804878,0.1420560747663551,0.1869158878504672
gemma-2-2b-it,tablecloth,round_2,0.6485612082580412,0.6895215184930746,0.6971266384938114,0.8559837728194726,0.3516129032258064,0.9350372736954208,0.8708644610458911,0.8434504792332268,0.9350372736954208
gemma-2-2b-it,tablecloth,round_3,0.7330618823233501,0.8633286145220049,0.8753466501966954,0.9188118811881189,0.2747603833865815,0.8670391061452515,0.8622620380739081,0.8670391061452515,0.8670391061452515
gemma-2-9b-it,gps_imu,round_1,0.2009671677668782,0.0073142912608657,0.028132178599111,0.6158798283261803,0.1525423728813559,0.2592592592592592,0.0743243243243243,0.1919191919191919,0.2592592592592592
gemma-2-9b-it,gps_imu,round_2,0.7793018464977512,0.8061314142364848,0.8081575252158957,0.945054945054945,0.5578635014836796,0.934967012252592,0.9178470254957508,0.9066918001885014,0.934967012252592
gemma-2-9b-it,gps_imu,round_3,0.9264028549912968,0.8939721210442803,0.894091593918328,0.9711191335740073,0.9464285714285714,0.9515096065873744,0.9459211732355638,0.9350411710887466,0.9515096065873744
gemma-2-2b-it,kraz,round_1,0.1513480788638494,0.008899163649575,0.0290892350061469,0.4463276836158192,0.1210762331838565,0.0901320901320901,0.0249027237354085,0.0839160839160839,0.0885780885780885
gemma-2-2b-it,kraz,round_2,0.8441798390290023,0.789197180622812,0.7833721060165872,0.9458823529411764,0.8582677165354331,0.911007025761124,0.8896713615023474,0.8805620608899297,0.911007025761124
gemma-2-2b-it,kraz,round_3,0.4628864582799187,0.3389191947382914,0.3502907100285704,0.870201096892139,0.2921348314606741,0.7882136279926334,0.5959409594095941,0.6316758747697974,0.7882136279926334
gemma-2-2b-it,camera,round_1,0.1523782369218811,0.0011514143613033,0.0087740080881385,0.4731934731934732,0.1263940520446096,0.2077922077922078,0.0553745928338762,0.1558441558441558,0.2077922077922078
gemma-2-2b-it,camera,round_2,0.6440517161600938,0.6073345297807108,0.6447487460301935,0.8535353535353535,0.4705882352941176,0.7828282828282828,0.7620253164556962,0.7626262626262627,0.7828282828282828
gemma-2-2b-it,camera,round_3,0.5948463789719132,0.5800630255716251,0.6082816342848992,0.8175,0.3735408560311284,0.7787610619469025,0.7072243346007604,0.7711757269279393,0.7787610619469025
gemma-2-9b-it,cable,round_1,0.305812148041303,0.0410269900559125,0.0441330087141313,0.6953405017921147,0.4427480916030534,0.3130841121495327,0.107981220657277,0.219626168224299,0.3130841121495327
gemma-2-9b-it,cable,round_2,0.9626979741708436,0.923728110110296,0.9270637865730788,1.0,1.0,1.0,1.0,1.0,1.0
gemma-2-9b-it,cable,round_3,0.5149201299886644,0.4078188324513228,0.4452574546081832,0.8053097345132744,0.401294498381877,0.7230590961761298,0.6341463414634148,0.6581691772885284,0.7230590961761298
gemma-2-9b-it,scm,round_1,0.2143323830866763,0.0106547037434041,0.0290892350061469,0.6445086705202312,0.173076923076923,0.2277992277992278,0.065891472868217,0.1621621621621621,0.2277992277992278
gemma-2-9b-it,scm,round_2,0.6291219860523387,0.6297444107794797,0.6308871161426166,0.9603340292275574,0.2955223880597015,0.841904761904762,0.7347328244274809,0.6933333333333332,0.841904761904762
gemma-2-9b-it,scm,round_3,0.6023080218554536,0.6279730357249593,0.6523232588008419,0.8722986247544204,0.2566371681415929,0.8115653040877366,0.7512487512487512,0.7357926221335992,0.8115653040877366
gemma-2-9b-it,scm_hill,round_1,0.2219571942529243,0.0128782934074487,0.0315278306951504,0.6462395543175488,0.1971830985915492,0.3034734917733089,0.0844036697247706,0.2230347349177331,0.3034734917733089
gemma-2-9b-it,scm_hill,round_2,0.5924416379321826,0.6088764390055222,0.6531717072948788,0.8854961832061069,0.2222222222222222,0.8105986261040236,0.7807276302851525,0.7811579980372914,0.8105986261040236
gemma-2-9b-it,scm_hill,round_3,0.8453692315557337,0.8953621938404025,0.9004801148858578,0.9556786703601108,0.6299559471365639,0.941970310391363,0.9336941813261164,0.941970310391363,0.941970310391363
gemma-2-9b-it,handler,round_1,0.2034043514704759,0.0084565591883801,0.0144558504473683,0.5741444866920152,0.2165605095541401,0.4202898550724638,0.2233009708737864,0.2850241545893719,0.4202898550724638
gemma-2-9b-it,handler,round_2,0.9774831587088838,0.96345962200223,0.9757770421373344,0.9706959706959708,0.0,0.996389891696751,0.9927536231884057,0.996389891696751,0.996389891696751
gemma-2-9b-it,handler,round_3,0.6428426773565616,0.5782922796591325,0.5960110146803389,0.8405063291139241,0.5565610859728507,0.7908163265306122,0.6751918158567776,0.6938775510204082,0.7908163265306122
gemma-2-9b-it,rigid_multipatches,round_1,0.2406758670793718,0.0282573969697323,0.0392437981651172,0.5829493087557603,0.3122529644268774,0.2782608695652174,0.0755813953488372,0.1913043478260869,0.2782608695652174
gemma-2-9b-it,rigid_multipatches,round_2,0.8001043573613472,0.7946267283855749,0.8031851791695881,0.9667673716012084,0.6358381502890174,0.9312,0.8860353130016051,0.9119999999999998,0.9312
gemma-2-9b-it,rigid_multipatches,round_3,0.9259430344401678,0.850105714556195,0.853666423204476,1.0,1.0,1.0,1.0,1.0,1.0
gemma-2-9b-it,sedan,round_1,0.1612076638280658,0.0002098717526879,0.0031729379190706,0.5573770491803278,0.084070796460177,0.1865509761388286,0.0827886710239651,0.1518438177874186,0.1865509761388286
gemma-2-9b-it,sedan,round_2,0.6148123065077096,0.4869956087685041,0.5872571558327517,0.940552016985138,0.4444444444444444,0.7595682041216879,0.6234021632251721,0.7320902845927381,0.7595682041216879
gemma-2-9b-it,sedan,round_3,0.6105257250762891,0.6062754911147059,0.6129680523520156,0.90561797752809,0.3172413793103448,0.8342245989304813,0.7395498392282959,0.748663101604278,0.8320855614973262
gemma-2-9b-it,beam,round_1,0.2453732875505674,0.0167150995327998,0.0374952272129824,0.7329700272479565,0.1943127962085308,0.2862985685071574,0.0903490759753593,0.1881390593047034,0.2862985685071574
gemma-2-9b-it,beam,round_2,0.7369214478825519,0.618098210799554,0.6254534161785821,0.9659367396593674,0.7381974248927039,0.8867924528301886,0.8594594594594595,0.8059299191374664,0.8867924528301886
gemma-2-9b-it,beam,round_3,0.9186846849667428,0.9513480229647162,0.9523436840020194,0.9742990654205608,0.7967479674796748,0.9827586206896552,0.980246913580247,0.980295566502463,0.9827586206896552
gemma-2-9b-it,art,round_1,0.2077366952619811,0.0152037674896585,0.0299543618143826,0.6176470588235294,0.168141592920354,0.2402826855123675,0.0673758865248226,0.1802120141342756,0.2402826855123675
gemma-2-9b-it,art,round_2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gemma-2-9b-it,art,round_3,0.9671412151927428,0.9776547270112962,0.9776547270112962,0.997326203208556,0.915929203539823,1.0,0.9922879177377892,0.9846153846153848,1.0
gemma-2-9b-it,rigid_highway,round_1,0.2269183390457856,0.0162055547582052,0.0268383132660372,0.6545454545454545,0.2100840336134453,0.3140243902439024,0.0703363914373088,0.1859756097560975,0.3140243902439024
gemma-2-9b-it,rigid_highway,round_2,0.8821395629682866,0.8692481669454132,0.949292770593872,0.988009592326139,0.722007722007722,0.9267782426778242,0.9140461215932912,0.910041841004184,0.9267782426778242
