model,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum
pe_deepseek-r1-8b,rotor,round_3,,,,,,0.9476744186046512,0.8660194174757282,0.9011627906976744,0.9476744186046512
pe_deepseek-r1-8b,scm,round_1,,,,,,0.32827832292595893,0.09830205540661305,0.16592328278322926,0.32827832292595893
pe_deepseek-r1-8b,scm,round_2,,,,,,0.5717539863325741,0.4155251141552511,0.3644646924829157,0.5717539863325741
pe_deepseek-r1-8b,scm,round_3,,,,,,0.7792915531335151,0.6551410373066424,0.6575840145322435,0.7792915531335151
pe_deepseek-r1-8b,scm_hill,round_1,,,,,,0.37340153452685426,0.10769230769230768,0.21483375959079284,0.36828644501278773
pe_deepseek-r1-8b,scm_hill,round_2,,,,,,0.8207461328480438,0.7438468550592525,0.7206551410373067,0.8189262966333029
pe_deepseek-r1-8b,scm_hill,round_3,,,,,,0.9385620915032679,0.8990825688073395,0.90718954248366,0.9385620915032679
pe_deepseek-r1-8b,sedan,round_1,,,,,,0.3760092272202999,0.13641618497109828,0.1983852364475202,0.3760092272202999
pe_deepseek-r1-8b,sedan,round_2,,,,,,0.7684319833852544,0.6493236212278877,0.7206645898234685,0.7684319833852544
pe_deepseek-r1-8b,sedan,round_3,,,,,,0.7327502429543246,0.6368062317429406,0.6297376093294461,0.7327502429543246
pe_deepseek-r1-8b,sensros,round_1,,,,,,0.27944111776447106,0.06795469686875416,0.1423819028609448,0.26746506986027946
pe_deepseek-r1-8b,sensros,round_2,,,,,,0.9489878542510122,0.9326845093268451,0.9408906882591093,0.9489878542510122
pe_deepseek-r1-8b,sensros,round_3,,,,,,0.9675471698113207,0.9629629629629629,0.9675471698113207,0.9675471698113207
pe_deepseek-r1-8b,slider_crank,round_1,,,,,,0.3474426807760141,0.15547703180212014,0.21869488536155202,0.3403880070546737
pe_deepseek-r1-8b,slider_crank,round_2,,,,,,0.822072072072072,0.7426636568848759,0.7364864864864864,0.8198198198198198
pe_deepseek-r1-8b,slider_crank,round_3,,,,,,0.982843137254902,0.9582309582309582,0.9093137254901962,0.982843137254902
pe_deepseek-r1-8b,tablecloth,round_1,,,,,,0.345642540620384,0.13925925925925925,0.24224519940915804,0.33973412112259976
pe_deepseek-r1-8b,tablecloth,round_2,,,,,,0.8926441351888668,0.7788844621513945,0.7594433399602385,0.8926441351888668
pe_deepseek-r1-8b,tablecloth,round_3,,,,,,0.9979919678714859,0.9919517102615694,0.9919678714859438,0.9979919678714859
pe_deepseek-r1-8b,turtlebot,round_1,,,,,,0.3810679611650486,0.17518248175182485,0.2524271844660194,0.37135922330097093
pe_deepseek-r1-8b,turtlebot,round_2,,,,,,0.9193548387096774,0.8446601941747572,0.8290322580645162,0.9193548387096774
pe_deepseek-r1-8b,turtlebot,round_3,,,,,,0.8164705882352942,0.7193396226415094,0.5882352941176471,0.8164705882352942
pe_deepseek-r1-8b,uazbus,round_1,,,,,,0.35974842767295595,0.13366960907944517,0.2339622641509434,0.35974842767295595
pe_deepseek-r1-8b,uazbus,round_2,,,,,,0.9070796460176991,0.860310421286031,0.834070796460177,0.9070796460176991
pe_deepseek-r1-8b,uazbus,round_3,,,,,,0.9500000000000001,0.9448621553884712,0.945,0.9500000000000001
pe_deepseek-r1-8b,veh_app,round_1,,,,,,0.3480916030534351,0.1286370597243492,0.2015267175572519,0.3450381679389313
pe_deepseek-r1-8b,veh_app,round_2,,,,,,0.8874172185430463,0.8587677725118483,0.8628192999053925,0.8874172185430463
pe_deepseek-r1-8b,veh_app,round_3,,,,,,0.9398280802292264,0.8995695839311335,0.830945558739255,0.9355300859598854
pe_deepseek-r1-8b,vehros,round_1,,,,,,0.3316582914572865,0.0909090909090909,0.2160804020100503,0.32160804020100503
pe_deepseek-r1-8b,vehros,round_2,,,,,,0.8461538461538461,0.7901234567901234,0.6953846153846153,0.8461538461538461
pe_deepseek-r1-8b,vehros,round_3,,,,,,0.8608695652173913,0.7930283224400871,0.8,0.8608695652173913
pe_deepseek-r1-8b,viper,round_1,,,,,,0.525179856115108,0.25992779783393505,0.33812949640287765,0.5179856115107914
pe_deepseek-r1-8b,viper,round_2,,,,,,1.0,0.9885714285714285,0.9287749287749287,1.0
pe_deepseek-r1-8b,viper,round_3,,,,,,0.9102844638949673,0.843956043956044,0.8621444201312911,0.9102844638949673
pe_llama-3.1-70b-instruct,art,round_1,,,,,,0.4384485666104553,0.23688663282571912,0.27655986509274877,0.4384485666104553
pe_llama-3.1-70b-instruct,art,round_2,,,,,,1.0,1.0,1.0,1.0
pe_llama-3.1-70b-instruct,art,round_3,,,,,,1.0,0.9922879177377892,0.9846153846153847,1.0
pe_llama-3.1-70b-instruct,beam,round_1,,,,,,0.4899598393574297,0.40322580645161293,0.4216867469879517,0.4899598393574297
pe_llama-3.1-70b-instruct,beam,round_2,,,,,,0.9786700125470513,0.9559748427672956,0.8833124215809286,0.9786700125470513
pe_llama-3.1-70b-instruct,beam,round_3,,,,,,0.9963724304715841,0.993939393939394,0.9625151148730351,0.9963724304715841
pe_llama-3.1-70b-instruct,buckling,round_1,,,,,,0.34418604651162793,0.20046620046620045,0.19069767441860466,0.34186046511627904
pe_llama-3.1-70b-instruct,buckling,round_2,,,,,,1.0,1.0,1.0,1.0
pe_llama-3.1-70b-instruct,buckling,round_3,,,,,,0.8841463414634146,0.7541984732824427,0.861280487804878,0.8841463414634146
pe_llama-3.1-70b-instruct,cable,round_1,,,,,,0.4319419237749546,0.21857923497267762,0.21415607985480944,0.4319419237749546
pe_llama-3.1-70b-instruct,cable,round_2,,,,,,1.0,1.0,1.0,1.0
pe_llama-3.1-70b-instruct,cable,round_3,,,,,,0.7259953161592505,0.6103286384976525,0.674473067915691,0.7259953161592505
pe_llama-3.1-70b-instruct,camera,round_1,,,,,,0.37254901960784315,0.14887640449438203,0.2072829131652661,0.37254901960784315
pe_llama-3.1-70b-instruct,camera,round_2,,,,,,0.9655990510083037,0.9631391200951249,0.9655990510083037,0.9655990510083037
pe_llama-3.1-70b-instruct,camera,round_3,,,,,,0.908235294117647,0.8278301886792454,0.856470588235294,0.908235294117647
pe_llama-3.1-70b-instruct,citybus,round_1,,,,,,0.39249146757679176,0.20205479452054795,0.2559726962457338,0.38566552901023887
pe_llama-3.1-70b-instruct,citybus,round_2,,,,,,0.963254593175853,0.9526315789473685,0.9553805774278215,0.963254593175853
pe_llama-3.1-70b-instruct,citybus,round_3,,,,,,0.9974293059125964,0.9948453608247423,0.9974293059125964,0.9974293059125964
pe_llama-3.1-70b-instruct,curiosity,round_1,,,,,,0.6619718309859155,0.4056603773584906,0.39436619718309857,0.6619718309859155
pe_llama-3.1-70b-instruct,curiosity,round_2,,,,,,0.9284332688588007,0.8776699029126214,0.9245647969052224,0.9284332688588007
pe_llama-3.1-70b-instruct,curiosity,round_3,,,,,,0.8266296809986131,0.7482614742698193,0.7656033287101247,0.8238557558945908
pe_llama-3.1-70b-instruct,feda,round_1,,,,,,0.4525043177892919,0.2218370883882149,0.27979274611398963,0.4525043177892919
pe_llama-3.1-70b-instruct,feda,round_2,,,,,,0.8751486325802615,0.831942789034565,0.8442330558858501,0.872770511296076
pe_llama-3.1-70b-instruct,feda,round_3,,,,,,0.8078048780487805,0.750733137829912,0.7414634146341463,0.8058536585365853
pe_llama-3.1-70b-instruct,gator,round_1,,,,,,0.38961038961038963,0.19218241042345277,0.2694805194805195,0.3863636363636363
pe_llama-3.1-70b-instruct,gator,round_2,,,,,,0.8038528896672504,0.7052631578947369,0.7302977232924693,0.8038528896672504
pe_llama-3.1-70b-instruct,gator,round_3,,,,,,0.9920844327176781,0.9841269841269841,0.9920844327176781,0.9920844327176781
pe_llama-3.1-70b-instruct,gear,round_1,,,,,,0.4740740740740741,0.26448736998514116,0.3022222222222222,0.4740740740740741
pe_llama-3.1-70b-instruct,gear,round_2,,,,,,1.0,1.0,1.0,1.0
pe_llama-3.1-70b-instruct,gear,round_3,,,,,,0.9352313167259787,0.9009265858873842,0.9209964412811388,0.9352313167259787
pe_llama-3.1-70b-instruct,gps_imu,round_1,,,,,,0.458161865569273,0.21458046767537825,0.27983539094650206,0.458161865569273
pe_llama-3.1-70b-instruct,gps_imu,round_2,,,,,,0.9393382352941176,0.9005524861878453,0.9007352941176471,0.9393382352941176
pe_llama-3.1-70b-instruct,gps_imu,round_3,,,,,,0.9760850310008856,0.9618456078083408,0.9601417183348095,0.9760850310008856
pe_llama-3.1-70b-instruct,handler,round_1,,,,,,0.36186770428015563,0.14453125,0.2568093385214007,0.3501945525291829
pe_llama-3.1-70b-instruct,handler,round_2,,,,,,0.9909255898366606,0.9872495446265939,0.9909255898366606,0.9909255898366606
pe_llama-3.1-70b-instruct,handler,round_3,,,,,,0.8780487804878049,0.77992277992278,0.7625160462130937,0.8780487804878049
pe_llama-3.1-70b-instruct,hmmwv,round_1,,,,,,0.47651006711409394,0.265993265993266,0.32214765100671144,0.47651006711409394
pe_llama-3.1-70b-instruct,hmmwv,round_2,,,,,,0.7763023493360572,0.6816786079836233,0.7048008171603677,0.7763023493360572
pe_llama-3.1-70b-instruct,hmmwv,round_3,,,,,,0.937799043062201,0.8800959232613909,0.8277511961722488,0.9330143540669857
pe_llama-3.1-70b-instruct,kraz,round_1,,,,,,0.450261780104712,0.2732049036777583,0.3141361256544503,0.450261780104712
pe_llama-3.1-70b-instruct,kraz,round_2,,,,,,0.9262202043132804,0.8828213879408419,0.8535754824063565,0.9262202043132804
pe_llama-3.1-70b-instruct,kraz,round_3,,,,,,0.8079350766456268,0.6305329719963867,0.708746618575293,0.8043282236248873
pe_llama-3.1-70b-instruct,lidar,round_1,,,,,,0.37741935483870964,0.1262135922330097,0.22580645161290322,0.37741935483870964
pe_llama-3.1-70b-instruct,lidar,round_2,,,,,,0.7800453514739228,0.6795454545454545,0.7029478458049887,0.7800453514739228
pe_llama-3.1-70b-instruct,lidar,round_3,,,,,,0.7117370892018778,0.555032925682032,0.5859154929577466,0.7079812206572772
pe_llama-3.1-70b-instruct,m113,round_1,,,,,,0.4271844660194175,0.23376623376623376,0.29773462783171517,0.4271844660194175
pe_llama-3.1-70b-instruct,m113,round_2,,,,,,0.888888888888889,0.839657282741738,0.8620268620268621,0.888888888888889
pe_llama-3.1-70b-instruct,m113,round_3,,,,,,0.9637426900584796,0.9425556858147714,0.9192982456140352,0.9637426900584796
pe_llama-3.1-70b-instruct,man,round_1,,,,,,0.3548922056384743,0.1896838602329451,0.24543946932006633,0.35157545605306806
pe_llama-3.1-70b-instruct,man,round_2,,,,,,0.9678249678249677,0.9600000000000001,0.9678249678249677,0.9678249678249677
pe_llama-3.1-70b-instruct,man,round_3,,,,,,0.8279569892473118,0.7594254937163375,0.6971326164874552,0.8261648745519713
pe_llama-3.1-70b-instruct,mass_spring_damper,round_1,,,,,,0.6282722513089005,0.34736842105263155,0.3298429319371728,0.6178010471204188
pe_llama-3.1-70b-instruct,mass_spring_damper,round_2,,,,,,0.9539295392953929,0.9184782608695652,0.9430894308943089,0.9539295392953929
pe_llama-3.1-70b-instruct,mass_spring_damper,round_3,,,,,,0.9847953216374269,0.9636576787807738,0.9005847953216376,0.9847953216374269
pe_llama-3.1-70b-instruct,particles,round_1,,,,,,0.34246575342465746,0.17525773195876285,0.18835616438356162,0.34246575342465746
pe_llama-3.1-70b-instruct,particles,round_2,,,,,,0.9656862745098038,0.9312039312039313,0.9044117647058822,0.9656862745098038
pe_llama-3.1-70b-instruct,particles,round_3,,,,,,0.9528487229862476,0.9212598425196851,0.9115913555992141,0.9528487229862476
pe_llama-3.1-70b-instruct,pendulum,round_1,,,,,,0.5141509433962265,0.30331753554502366,0.41037735849056606,0.5141509433962265
pe_llama-3.1-70b-instruct,pendulum,round_2,,,,,,0.8938547486033518,0.8598130841121496,0.8864059590316574,0.8938547486033518
pe_llama-3.1-70b-instruct,pendulum,round_3,,,,,,0.9864864864864865,0.948509485094851,0.9297297297297298,0.9864864864864865
pe_llama-3.1-70b-instruct,rigid_highway,round_1,,,,,,0.4870317002881844,0.2456647398843931,0.2881844380403458,0.4870317002881844
pe_llama-3.1-70b-instruct,rigid_highway,round_2,,,,,,0.905894519131334,0.8891191709844559,0.9017580144777663,0.905894519131334
pe_llama-3.1-70b-instruct,rigid_highway,round_3,,,,,,0.9854721549636803,0.975728155339806,0.9733656174334141,0.9854721549636803
pe_llama-3.1-70b-instruct,rigid_multipatches,round_1,,,,,,0.5522727272727272,0.33029612756264237,0.41363636363636364,0.55
pe_llama-3.1-70b-instruct,rigid_multipatches,round_2,,,,,,0.8990825688073394,0.8404907975460123,0.8715596330275228,0.8990825688073394
pe_llama-3.1-70b-instruct,rigid_multipatches,round_3,,,,,,1.0,1.0,1.0,1.0
pe_llama-3.1-70b-instruct,rotor,round_1,,,,,,0.4505327245053273,0.24427480916030536,0.24657534246575347,0.4505327245053273
pe_llama-3.1-70b-instruct,rotor,round_2,,,,,,0.9977116704805492,0.9954128440366973,0.9977116704805492,0.9954233409610984
pe_llama-3.1-70b-instruct,rotor,round_3,,,,,,0.9504373177842566,0.8588120740019474,0.8960155490767735,0.9504373177842566
pe_llama-3.1-70b-instruct,scm,round_1,,,,,,0.35142857142857137,0.13753581661891118,0.22857142857142856,0.35142857142857137
pe_llama-3.1-70b-instruct,scm,round_2,,,,,,0.8719923002887392,0.7753134040501447,0.850818094321463,0.8719923002887392
pe_llama-3.1-70b-instruct,scm,round_3,,,,,,0.7962616822429908,0.7153558052434457,0.7327102803738318,0.7962616822429908
pe_llama-3.1-70b-instruct,scm_hill,round_1,,,,,,0.4091653027823241,0.17405582922824303,0.2585924713584288,0.4091653027823241
pe_llama-3.1-70b-instruct,scm_hill,round_2,,,,,,0.8473967684021544,0.7769784172661871,0.7360861759425494,0.8473967684021544
pe_llama-3.1-70b-instruct,scm_hill,round_3,,,,,,0.9405405405405406,0.924119241192412,0.9378378378378379,0.9405405405405406
pe_llama-3.1-70b-instruct,sedan,round_1,,,,,,0.452887537993921,0.22865853658536586,0.2917933130699088,0.452887537993921
pe_llama-3.1-70b-instruct,sedan,round_2,,,,,,0.7436399217221135,0.6039215686274509,0.7045009784735812,0.7436399217221135
pe_llama-3.1-70b-instruct,sedan,round_3,,,,,,0.8087912087912088,0.73568281938326,0.7538461538461538,0.8043956043956044
pe_llama-3.1-70b-instruct,sensros,round_1,,,,,,0.3438914027149322,0.15192743764172334,0.22171945701357468,0.3416289592760181
pe_llama-3.1-70b-instruct,sensros,round_2,,,,,,0.9615082482325216,0.952006294256491,0.959937156323645,0.9615082482325216
pe_llama-3.1-70b-instruct,sensros,round_3,,,,,,0.9913860610806579,0.9898039215686274,0.9913860610806579,0.9913860610806579
pe_llama-3.1-70b-instruct,slider_crank,round_1,,,,,,0.5705024311183146,0.31869918699186994,0.4051863857374392,0.5705024311183146
pe_llama-3.1-70b-instruct,slider_crank,round_2,,,,,,0.8773148148148149,0.8283062645011601,0.8310185185185185,0.8773148148148149
pe_llama-3.1-70b-instruct,slider_crank,round_3,,,,,,0.9828850855745721,0.9632352941176471,0.980440097799511,0.9828850855745721
pe_llama-3.1-70b-instruct,tablecloth,round_1,,,,,,0.4018126888217522,0.19090909090909092,0.22356495468277945,0.4018126888217522
pe_llama-3.1-70b-instruct,tablecloth,round_2,,,,,,0.9154639175257733,0.8512396694214877,0.8412371134020619,0.9154639175257733
pe_llama-3.1-70b-instruct,tablecloth,round_3,,,,,,0.9979919678714859,0.9959758551307847,0.9979919678714859,0.9979919678714859
pe_llama-3.1-70b-instruct,turtlebot,round_1,,,,,,0.5607064017660044,0.270509977827051,0.3796909492273731,0.5607064017660044
pe_llama-3.1-70b-instruct,turtlebot,round_2,,,,,,0.9326424870466321,0.8700173310225303,0.9050086355785837,0.9326424870466321
pe_llama-3.1-70b-instruct,turtlebot,round_3,,,,,,0.7623642943305188,0.6408706166868199,0.6127864897466828,0.7623642943305188
pe_llama-3.1-70b-instruct,uazbus,round_1,,,,,,0.4051565377532228,0.210720887245841,0.27255985267034993,0.4051565377532228
pe_llama-3.1-70b-instruct,uazbus,round_2,,,,,,0.8893805309734513,0.8492239467849224,0.8694690265486726,0.8893805309734513
pe_llama-3.1-70b-instruct,uazbus,round_3,,,,,,0.9760765550239234,0.9496402877697842,0.9066985645933013,0.9760765550239234
pe_llama-3.1-70b-instruct,veh_app,round_1,,,,,,0.4567164179104478,0.21556886227544908,0.2955223880597015,0.4567164179104478
pe_llama-3.1-70b-instruct,veh_app,round_2,,,,,,0.911130284728214,0.8487467588591183,0.8748921484037963,0.911130284728214
pe_llama-3.1-70b-instruct,veh_app,round_3,,,,,,0.9521674140508221,0.9251497005988024,0.9207772795216741,0.9521674140508221
pe_llama-3.1-70b-instruct,vehros,round_1,,,,,,0.40855106888361054,0.2052505966587112,0.33729216152019,0.3990498812351544
pe_llama-3.1-70b-instruct,vehros,round_2,,,,,,0.8592592592592592,0.7934621099554234,0.7348148148148148,0.8592592592592592
pe_llama-3.1-70b-instruct,vehros,round_3,,,,,,0.8913480885311872,0.8266129032258065,0.8169014084507042,0.8913480885311872
pe_llama-3.1-70b-instruct,viper,round_1,,,,,,0.5507900677200902,0.26303854875283444,0.4153498871331829,0.5507900677200902
pe_llama-3.1-70b-instruct,viper,round_2,,,,,,1.0,0.9857142857142858,0.792022792022792,1.0
pe_llama-3.1-70b-instruct,viper,round_3,,,,,,0.8884210526315789,0.8118393234672304,0.8505263157894737,0.8884210526315789
pe_llama4_maverick,art,round_1,,,,,,0.5834738617200674,0.4263959390862944,0.40809443507588533,0.5834738617200674
pe_llama4_maverick,art,round_2,,,,,,0.9935979513444302,0.988446726572529,0.9935979513444302,0.9935979513444302
pe_llama4_maverick,art,round_3,,,,,,0.9698492462311559,0.9471032745591939,0.9522613065326633,0.9698492462311559
pe_llama4_maverick,beam,round_1,,,,,,0.5875706214689266,0.48771266540642727,0.5047080979284368,0.5875706214689266
pe_llama4_maverick,beam,round_2,,,,,,1.0,0.979539641943734,0.9260204081632653,0.9948979591836735
pe_llama4_maverick,beam,round_3,,,,,,0.9915764139590855,0.9746682750301567,0.9554753309265945,0.9867629362214201
pe_llama4_maverick,buckling,round_1,,,,,,0.3868031854379977,0.23945267958950972,0.24573378839590443,0.3845278725824801
pe_llama4_maverick,buckling,round_2,,,,,,1.0,1.0,1.0,1.0
pe_llama4_maverick,buckling,round_3,,,,,,0.8942457231726284,0.7741433021806854,0.8755832037325039,0.8926905132192845
pe_llama4_maverick,cable,round_1,,,,,,0.5353319057815846,0.2924731182795699,0.37259100642398285,0.5353319057815846
pe_llama4_maverick,cable,round_2,,,,,,1.0,1.0,1.0,1.0
pe_llama4_maverick,cable,round_3,,,,,,0.7200902934537246,0.6176470588235294,0.5891647855530473,0.7200902934537246
pe_llama4_maverick,camera,round_1,,,,,,0.3813682678311499,0.1489051094890511,0.2503639010189228,0.3726346433770015
pe_llama4_maverick,camera,round_2,,,,,,0.9919632606199771,0.9827387802071346,0.9070034443168772,0.9919632606199771
pe_llama4_maverick,camera,round_3,,,,,,0.9623059866962306,0.9333333333333333,0.9578713968957872,0.9623059866962306
